Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,15,15 inches
Row 3,5,5 inches
Row 4,12,15 inches
Row 5,12,15 inches
Row 6,8,10 inches
Row 7,14,15 inches
Row 8,7,10 inches
Row 9,13,15 inches
Row 10,13,15 inches
Row 11,11,15 inches
Row 12,12,15 inches
Row 13,13,15 inches
Row 14,5,5 inches
Row 15,7,10 inches
Row 16,5,5 inches
Row 17,6,10 inches
Row 18,8,10 inches
Row 19,13,15 inches
Row 20,14,15 inches
Row 21,9,10 inches
Row 22,8,10 inches
Row 23,9,10 inches
Row 24,14,15 inches
Row 25,6,10 inches
Row 26,13,15 inches
Row 27,15,15 inches
Row 28,15,15 inches
Row 29,5,5 inches
Row 30,14,15 inches
Row 31,14,15 inches
Row 32,14,15 inches
Row 33,11,15 inches
Row 34,13,15 inches
Row 35,5,5 inches
Row 36,6,10 inches
Row 37,7,10 inches
Row 38,12,15 inches
Row 39,8,10 inches
Row 40,14,15 inches
Row 41,11,15 inches
Row 42,14,15 inches
Row 43,7,10 inches
Row 44,9,10 inches
Row 45,7,10 inches
Row 46,11,15 inches
Row 47,12,15 inches
Row 48,6,10 inches
Row 49,9,10 inches
Row 50,13,15 inches
Row 51,11,15 inches
Row 52,9,10 inches
Row 53,9,10 inches
Row 54,14,15 inches
Row 55,7,10 inches
Row 56,13,15 inches
Row 57,12,15 inches
Row 58,6,10 inches
Row 59,5,5 inches
Row 60,7,10 inches
Row 61,15,15 inches
Row 62,7,10 inches
Row 63,12,15 inches
Row 64,10,10 inches
Row 65,12,15 inches
Row 66,11,15 inches
Row 67,7,10 inches
Row 68,6,10 inches
Row 69,11,15 inches
Row 70,14,15 inches
Row 71,7,10 inches
Row 72,5,5 inches
Row 73,8,10 inches
Row 74,15,15 inches
Row 75,13,15 inches
Row 76,10,10 inches
Row 77,9,10 inches
Row 78,7,10 inches
Row 79,11,15 inches
Row 80,9,10 inches
Row 81,8,10 inches
Row 82,6,10 inches
Row 83,9,10 inches
Row 84,7,10 inches
Row 85,10,10 inches
Row 86,12,15 inches
Row 87,5,5 inches
Row 88,5,5 inches
Row 89,14,15 inches
Row 90,15,15 inches
Row 91,8,10 inches
Row 92,13,15 inches
Row 93,7,10 inches
Row 94,5,5 inches
Row 95,10,10 inches
Row 96,10,10 inches
Row 97,11,15 inches
Row 98,12,15 inches
Row 99,6,10 inches
Row 100,9,10 inches
Row 101,15,15 inches
Row 102,14,15 inches
Row 103,13,15 inches
Row 104,8,10 inches
Row 105,5,5 inches
Row 106,5,5 inches
Row 107,13,15 inches
Row 108,11,15 inches
Row 109,11,15 inches
Row 110,10,10 inches
Row 111,15,15 inches
Row 112,6,10 inches
Row 113,10,10 inches
Row 114,8,10 inches
Row 115,15,15 inches
Row 116,8,10 inches
Row 117,9,10 inches
Row 118,5,5 inches
Row 119,5,5 inches
Row 120,10,10 inches
Row 121,5,5 inches
Row 122,7,10 inches
Row 123,9,10 inches
Row 124,14,15 inches
Row 125,10,10 inches
Row 126,5,5 inches
Row 127,10,10 inches
Row 128,8,10 inches
Row 129,11,15 inches
Row 130,14,15 inches
Row 131,15,15 inches
Row 132,10,10 inches
Row 133,6,10 inches
Row 134,8,10 inches
Row 135,12,15 inches
Row 136,15,15 inches
