Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,7,10 inches
Row 3,8,10 inches
Row 4,11,15 inches
Row 5,7,10 inches
Row 6,10,10 inches
Row 7,11,15 inches
Row 8,13,15 inches
Row 9,8,10 inches
Row 10,10,10 inches
Row 11,14,15 inches
Row 12,9,10 inches
Row 13,9,10 inches
Row 14,11,15 inches
Row 15,5,5 inches
Row 16,7,10 inches
Row 17,13,15 inches
Row 18,9,10 inches
Row 19,13,15 inches
Row 20,9,10 inches
Row 21,9,10 inches
Row 22,8,10 inches
Row 23,13,15 inches
Row 24,7,10 inches
Row 25,8,10 inches
Row 26,11,15 inches
Row 27,14,15 inches
Row 28,15,15 inches
Row 29,8,10 inches
Row 30,12,15 inches
Row 31,8,10 inches
Row 32,7,10 inches
Row 33,6,10 inches
Row 34,11,15 inches
Row 35,12,15 inches
Row 36,11,15 inches
Row 37,6,10 inches
Row 38,14,15 inches
Row 39,7,10 inches
Row 40,11,15 inches
Row 41,8,10 inches
Row 42,14,15 inches
Row 43,12,15 inches
Row 44,11,15 inches
Row 45,5,5 inches
Row 46,10,10 inches
Row 47,10,10 inches
Row 48,10,10 inches
Row 49,6,10 inches
Row 50,8,10 inches
Row 51,14,15 inches
Row 52,7,10 inches
Row 53,9,10 inches
Row 54,9,10 inches
Row 55,15,15 inches
Row 56,8,10 inches
Row 57,9,10 inches
Row 58,5,5 inches
Row 59,11,15 inches
Row 60,7,10 inches
Row 61,11,15 inches
Row 62,12,15 inches
Row 63,7,10 inches
Row 64,6,10 inches
Row 65,7,10 inches
Row 66,5,5 inches
Row 67,14,15 inches
Row 68,8,10 inches
Row 69,14,15 inches
Row 70,6,10 inches
Row 71,8,10 inches
Row 72,11,15 inches
Row 73,8,10 inches
Row 74,8,10 inches
Row 75,7,10 inches
Row 76,10,10 inches
Row 77,9,10 inches
Row 78,9,10 inches
Row 79,10,10 inches
Row 80,14,15 inches
Row 81,15,15 inches
Row 82,14,15 inches
Row 83,6,10 inches
Row 84,13,15 inches
Row 85,8,10 inches
Row 86,7,10 inches
Row 87,5,5 inches
Row 88,11,15 inches
Row 89,13,15 inches
Row 90,10,10 inches
Row 91,6,10 inches
Row 92,12,15 inches
Row 93,10,10 inches
Row 94,5,5 inches
Row 95,10,10 inches
Row 96,12,15 inches
Row 97,5,5 inches
Row 98,7,10 inches
Row 99,12,15 inches
Row 100,6,10 inches
Row 101,15,15 inches
Row 102,11,15 inches
Row 103,9,10 inches
Row 104,5,5 inches
Row 105,12,15 inches
Row 106,9,10 inches
Row 107,14,15 inches
Row 108,8,10 inches
Row 109,15,15 inches
Row 110,10,10 inches
Row 111,11,15 inches
Row 112,6,10 inches
Row 113,15,15 inches
Row 114,15,15 inches
Row 115,8,10 inches
Row 116,7,10 inches
Row 117,6,10 inches
Row 118,6,10 inches
Row 119,14,15 inches
Row 120,7,10 inches
Row 121,8,10 inches
Row 122,12,15 inches
Row 123,9,10 inches
Row 124,11,15 inches
Row 125,11,15 inches
Row 126,12,15 inches
Row 127,15,15 inches
Row 128,14,15 inches
Row 129,10,10 inches
Row 130,15,15 inches
Row 131,8,10 inches
Row 132,6,10 inches
Row 133,12,15 inches
Row 134,9,10 inches
Row 135,15,15 inches
Row 136,7,10 inches
Row 137,10,10 inches
Row 138,8,10 inches
Row 139,15,15 inches
Row 140,9,10 inches
Row 141,14,15 inches
Row 142,9,10 inches
Row 143,13,15 inches
Row 144,12,15 inches
Row 145,13,15 inches
Row 146,11,15 inches
Row 147,15,15 inches
Row 148,11,15 inches
Row 149,8,10 inches
Row 150,13,15 inches
Row 151,9,10 inches
Row 152,14,15 inches
Row 153,15,15 inches
Row 154,15,15 inches
Row 155,15,15 inches
Row 156,14,15 inches
Row 157,11,15 inches
Row 158,9,10 inches
Row 159,13,15 inches
Row 160,14,15 inches
Row 161,14,15 inches
Row 162,14,15 inches
Row 163,11,15 inches
Row 164,11,15 inches
Row 165,6,10 inches
Row 166,7,10 inches
Row 167,13,15 inches
Row 168,9,10 inches
Row 169,9,10 inches
Row 170,10,10 inches
Row 171,7,10 inches
Row 172,12,15 inches
Row 173,9,10 inches
Row 174,15,15 inches
Row 175,13,15 inches
