Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,6,10 inches
Row 3,10,10 inches
Row 4,8,10 inches
Row 5,14,15 inches
Row 6,10,10 inches
Row 7,11,15 inches
Row 8,13,15 inches
Row 9,11,15 inches
Row 10,13,15 inches
Row 11,8,10 inches
Row 12,7,10 inches
Row 13,6,10 inches
Row 14,8,10 inches
Row 15,8,10 inches
Row 16,15,15 inches
Row 17,15,15 inches
Row 18,5,5 inches
Row 19,9,10 inches
Row 20,6,10 inches
Row 21,5,5 inches
Row 22,5,5 inches
Row 23,12,15 inches
Row 24,15,15 inches
Row 25,13,15 inches
Row 26,15,15 inches
Row 27,13,15 inches
Row 28,11,15 inches
Row 29,10,10 inches
Row 30,8,10 inches
Row 31,15,15 inches
Row 32,10,10 inches
Row 33,12,15 inches
Row 34,11,15 inches
Row 35,10,10 inches
Row 36,14,15 inches
Row 37,14,15 inches
Row 38,14,15 inches
Row 39,15,15 inches
Row 40,11,15 inches
Row 41,8,10 inches
Row 42,11,15 inches
Row 43,6,10 inches
Row 44,10,10 inches
Row 45,12,15 inches
Row 46,5,5 inches
Row 47,11,15 inches
Row 48,11,15 inches
Row 49,8,10 inches
Row 50,13,15 inches
Row 51,15,15 inches
Row 52,5,5 inches
Row 53,6,10 inches
Row 54,7,10 inches
Row 55,5,5 inches
Row 56,11,15 inches
Row 57,9,10 inches
Row 58,15,15 inches
Row 59,9,10 inches
Row 60,12,15 inches
Row 61,7,10 inches
Row 62,7,10 inches
Row 63,12,15 inches
Row 64,5,5 inches
Row 65,6,10 inches
Row 66,8,10 inches
Row 67,6,10 inches
Row 68,9,10 inches
Row 69,7,10 inches
Row 70,14,15 inches
Row 71,8,10 inches
Row 72,10,10 inches
Row 73,5,5 inches
Row 74,15,15 inches
Row 75,6,10 inches
Row 76,12,15 inches
Row 77,15,15 inches
Row 78,15,15 inches
Row 79,10,10 inches
Row 80,9,10 inches
Row 81,11,15 inches
Row 82,14,15 inches
Row 83,9,10 inches
Row 84,8,10 inches
Row 85,10,10 inches
Row 86,11,15 inches
Row 87,12,15 inches
Row 88,15,15 inches
Row 89,14,15 inches
Row 90,6,10 inches
Row 91,10,10 inches
Row 92,10,10 inches
Row 93,7,10 inches
Row 94,8,10 inches
Row 95,14,15 inches
Row 96,12,15 inches
Row 97,13,15 inches
Row 98,15,15 inches
Row 99,9,10 inches
Row 100,12,15 inches
Row 101,13,15 inches
Row 102,14,15 inches
Row 103,9,10 inches
Row 104,13,15 inches
Row 105,14,15 inches
Row 106,13,15 inches
Row 107,6,10 inches
Row 108,6,10 inches
Row 109,15,15 inches
Row 110,9,10 inches
Row 111,10,10 inches
Row 112,14,15 inches
Row 113,6,10 inches
Row 114,5,5 inches
Row 115,13,15 inches
Row 116,10,10 inches
Row 117,12,15 inches
Row 118,13,15 inches
Row 119,7,10 inches
Row 120,6,10 inches
Row 121,15,15 inches
Row 122,8,10 inches
Row 123,8,10 inches
Row 124,9,10 inches
Row 125,14,15 inches
Row 126,6,10 inches
Row 127,13,15 inches
Row 128,6,10 inches
Row 129,6,10 inches
Row 130,12,15 inches
Row 131,7,10 inches
Row 132,12,15 inches
Row 133,5,5 inches
Row 134,6,10 inches
Row 135,12,15 inches
Row 136,5,5 inches
Row 137,15,15 inches
Row 138,6,10 inches
Row 139,7,10 inches
Row 140,5,5 inches
Row 141,7,10 inches
Row 142,14,15 inches
Row 143,9,10 inches
Row 144,6,10 inches
Row 145,6,10 inches
Row 146,11,15 inches
Row 147,14,15 inches
Row 148,13,15 inches
Row 149,15,15 inches
Row 150,9,10 inches
Row 151,13,15 inches
Row 152,14,15 inches
Row 153,9,10 inches
Row 154,7,10 inches
Row 155,7,10 inches
Row 156,14,15 inches
Row 157,5,5 inches
Row 158,7,10 inches
Row 159,5,5 inches
Row 160,6,10 inches
Row 161,6,10 inches
Row 162,5,5 inches
Row 163,7,10 inches
Row 164,13,15 inches
Row 165,11,15 inches
Row 166,9,10 inches
Row 167,9,10 inches
Row 168,9,10 inches
Row 169,6,10 inches
Row 170,15,15 inches
Row 171,14,15 inches
Row 172,8,10 inches
Row 173,14,15 inches
Row 174,12,15 inches
Row 175,5,5 inches
Row 176,13,15 inches
Row 177,9,10 inches
Row 178,5,5 inches
Row 179,13,15 inches
Row 180,6,10 inches
Row 181,11,15 inches
Row 182,13,15 inches
Row 183,11,15 inches
Row 184,15,15 inches
Row 185,13,15 inches
Row 186,10,10 inches
Row 187,11,15 inches
Row 188,13,15 inches
Row 189,7,10 inches
Row 190,6,10 inches
Row 191,5,5 inches
Row 192,11,15 inches
Row 193,11,15 inches
Row 194,6,10 inches
Row 195,15,15 inches
Row 196,6,10 inches
Row 197,8,10 inches
