Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,6,10 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,10,10 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,8,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,11,15 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,13,15 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,14,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,14,15 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,10,10 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,9,10 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,10,10 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,5,5 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,11,15 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,15,15 inches,15 inches
Row 114,11,15 inches,15 inches
Row 115,14,15 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,11,15 inches,15 inches
Row 118,15,15 inches,15 inches
Row 119,8,10 inches,15 inches
Row 120,10,10 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,5,5 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,11,15 inches,15 inches
Row 125,7,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,11,15 inches,15 inches
Row 129,7,10 inches,15 inches
Row 130,6,10 inches,15 inches
Row 131,7,10 inches,15 inches
Row 132,12,15 inches,15 inches
Row 133,14,15 inches,15 inches
Row 134,10,10 inches,15 inches
Row 135,12,15 inches,15 inches
Row 136,12,15 inches,15 inches
