Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,6,10 inches,15 inches
Row 13,11,15 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,5,5 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,6,10 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,9,10 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,15,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,15,15 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,10,10 inches,15 inches
Row 80,6,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,11,15 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,6,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,11,15 inches,15 inches
Row 101,5,5 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,7,10 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,7,10 inches,15 inches
Row 107,11,15 inches,15 inches
Row 108,8,10 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,15,15 inches,15 inches
Row 112,9,10 inches,15 inches
Row 113,6,10 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,6,10 inches,15 inches
Row 116,13,15 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,9,10 inches,15 inches
Row 119,8,10 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,13,15 inches,15 inches
Row 125,9,10 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,13,15 inches,15 inches
Row 129,9,10 inches,15 inches
Row 130,15,15 inches,15 inches
Row 131,12,15 inches,15 inches
Row 132,11,15 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,13,15 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,12,15 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,12,15 inches,15 inches
Row 139,8,10 inches,15 inches
Row 140,6,10 inches,15 inches
Row 141,14,15 inches,15 inches
Row 142,15,15 inches,15 inches
Row 143,10,10 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,6,10 inches,15 inches
Row 146,13,15 inches,15 inches
Row 147,15,15 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,7,10 inches,15 inches
Row 151,6,10 inches,15 inches
Row 152,5,5 inches,15 inches
Row 153,7,10 inches,15 inches
Row 154,5,5 inches,15 inches
Row 155,15,15 inches,15 inches
Row 156,14,15 inches,15 inches
Row 157,11,15 inches,15 inches
Row 158,10,10 inches,15 inches
Row 159,13,15 inches,15 inches
Row 160,12,15 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,10,10 inches,15 inches
Row 163,14,15 inches,15 inches
Row 164,7,10 inches,15 inches
Row 165,12,15 inches,15 inches
Row 166,14,15 inches,15 inches
Row 167,9,10 inches,15 inches
Row 168,12,15 inches,15 inches
Row 169,11,15 inches,15 inches
Row 170,7,10 inches,15 inches
Row 171,8,10 inches,15 inches
Row 172,5,5 inches,15 inches
Row 173,11,15 inches,15 inches
Row 174,13,15 inches,15 inches
Row 175,12,15 inches,15 inches
Row 176,15,15 inches,15 inches
Row 177,8,10 inches,15 inches
Row 178,7,10 inches,15 inches
Row 179,13,15 inches,15 inches
Row 180,7,10 inches,15 inches
Row 181,7,10 inches,15 inches
Row 182,7,10 inches,15 inches
Row 183,12,15 inches,15 inches
Row 184,13,15 inches,15 inches
Row 185,5,5 inches,15 inches
Row 186,15,15 inches,15 inches
Row 187,8,10 inches,15 inches
Row 188,13,15 inches,15 inches
Row 189,9,10 inches,15 inches
Row 190,14,15 inches,15 inches
Row 191,5,5 inches,15 inches
Row 192,10,10 inches,15 inches
Row 193,13,15 inches,15 inches
