Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,6,10 inches,15 inches
Row 6,13,15 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,10,10 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,12,15 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,13,15 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,13,15 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,8,10 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,14,15 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,15,15 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,11,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,15,15 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,8,10 inches,15 inches
Row 70,7,10 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,8,10 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,10,10 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,11,15 inches,15 inches
Row 81,6,10 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,7,10 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,13,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,8,10 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,11,15 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,9,10 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,5,5 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,5,5 inches,15 inches
Row 123,9,10 inches,15 inches
Row 124,7,10 inches,15 inches
Row 125,8,10 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,15,15 inches,15 inches
