Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,9,10 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,13,15 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,7,10 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,8,10 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,11,15 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,9,10 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,10,10 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,10,10 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,15,15 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,7,10 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,8,10 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,6,10 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,8,10 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,13,15 inches,15 inches
Row 107,13,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,5,5 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,14,15 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,10,10 inches,15 inches
Row 121,5,5 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,5,5 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,13,15 inches,15 inches
Row 127,6,10 inches,15 inches
Row 128,14,15 inches,15 inches
Row 129,11,15 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,11,15 inches,15 inches
Row 132,5,5 inches,15 inches
Row 133,10,10 inches,15 inches
Row 134,11,15 inches,15 inches
Row 135,6,10 inches,15 inches
Row 136,10,10 inches,15 inches
Row 137,8,10 inches,15 inches
Row 138,7,10 inches,15 inches
Row 139,10,10 inches,15 inches
Row 140,9,10 inches,15 inches
Row 141,14,15 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,10,10 inches,15 inches
Row 144,13,15 inches,15 inches
Row 145,9,10 inches,15 inches
Row 146,7,10 inches,15 inches
Row 147,11,15 inches,15 inches
Row 148,15,15 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,13,15 inches,15 inches
Row 151,9,10 inches,15 inches
Row 152,11,15 inches,15 inches
Row 153,13,15 inches,15 inches
Row 154,6,10 inches,15 inches
Row 155,10,10 inches,15 inches
Row 156,12,15 inches,15 inches
Row 157,9,10 inches,15 inches
Row 158,5,5 inches,15 inches
Row 159,12,15 inches,15 inches
Row 160,11,15 inches,15 inches
