Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,5,5 inches
Row 3,11,15 inches
Row 4,15,15 inches
Row 5,13,15 inches
Row 6,10,10 inches
Row 7,14,15 inches
Row 8,14,15 inches
Row 9,7,10 inches
Row 10,8,10 inches
Row 11,5,5 inches
Row 12,6,10 inches
Row 13,9,10 inches
Row 14,15,15 inches
Row 15,15,15 inches
Row 16,6,10 inches
Row 17,13,15 inches
Row 18,12,15 inches
Row 19,10,10 inches
Row 20,14,15 inches
Row 21,15,15 inches
Row 22,7,10 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,11,15 inches
Row 26,15,15 inches
Row 27,7,10 inches
Row 28,10,10 inches
Row 29,5,5 inches
Row 30,5,5 inches
Row 31,10,10 inches
Row 32,10,10 inches
Row 33,5,5 inches
Row 34,7,10 inches
Row 35,10,10 inches
Row 36,8,10 inches
Row 37,5,5 inches
Row 38,8,10 inches
Row 39,9,10 inches
Row 40,14,15 inches
Row 41,5,5 inches
Row 42,8,10 inches
Row 43,11,15 inches
Row 44,12,15 inches
Row 45,14,15 inches
Row 46,14,15 inches
Row 47,9,10 inches
Row 48,9,10 inches
Row 49,10,10 inches
Row 50,10,10 inches
Row 51,12,15 inches
Row 52,10,10 inches
Row 53,10,10 inches
Row 54,13,15 inches
Row 55,14,15 inches
Row 56,6,10 inches
Row 57,5,5 inches
Row 58,12,15 inches
Row 59,13,15 inches
Row 60,5,5 inches
Row 61,10,10 inches
Row 62,5,5 inches
Row 63,15,15 inches
Row 64,14,15 inches
Row 65,15,15 inches
Row 66,14,15 inches
Row 67,14,15 inches
Row 68,5,5 inches
Row 69,10,10 inches
Row 70,5,5 inches
Row 71,14,15 inches
Row 72,12,15 inches
Row 73,13,15 inches
Row 74,12,15 inches
Row 75,6,10 inches
Row 76,11,15 inches
Row 77,14,15 inches
Row 78,7,10 inches
Row 79,15,15 inches
Row 80,7,10 inches
Row 81,6,10 inches
Row 82,13,15 inches
Row 83,5,5 inches
Row 84,9,10 inches
Row 85,9,10 inches
Row 86,14,15 inches
Row 87,11,15 inches
Row 88,11,15 inches
Row 89,9,10 inches
Row 90,8,10 inches
Row 91,11,15 inches
Row 92,11,15 inches
Row 93,9,10 inches
Row 94,5,5 inches
Row 95,6,10 inches
Row 96,12,15 inches
Row 97,12,15 inches
Row 98,14,15 inches
Row 99,11,15 inches
Row 100,6,10 inches
Row 101,13,15 inches
Row 102,12,15 inches
Row 103,8,10 inches
Row 104,8,10 inches
Row 105,15,15 inches
Row 106,7,10 inches
Row 107,12,15 inches
Row 108,13,15 inches
Row 109,14,15 inches
Row 110,13,15 inches
Row 111,10,10 inches
Row 112,13,15 inches
Row 113,12,15 inches
Row 114,13,15 inches
Row 115,13,15 inches
Row 116,8,10 inches
Row 117,5,5 inches
Row 118,8,10 inches
Row 119,12,15 inches
Row 120,10,10 inches
Row 121,7,10 inches
Row 122,14,15 inches
Row 123,13,15 inches
Row 124,8,10 inches
Row 125,9,10 inches
Row 126,13,15 inches
Row 127,6,10 inches
Row 128,13,15 inches
Row 129,9,10 inches
Row 130,12,15 inches
Row 131,12,15 inches
Row 132,7,10 inches
Row 133,13,15 inches
Row 134,7,10 inches
Row 135,9,10 inches
Row 136,12,15 inches
Row 137,6,10 inches
Row 138,5,5 inches
Row 139,13,15 inches
Row 140,9,10 inches
Row 141,7,10 inches
Row 142,9,10 inches
Row 143,7,10 inches
Row 144,5,5 inches
Row 145,15,15 inches
Row 146,9,10 inches
Row 147,9,10 inches
Row 148,11,15 inches
Row 149,15,15 inches
Row 150,10,10 inches
Row 151,10,10 inches
Row 152,6,10 inches
Row 153,11,15 inches
Row 154,13,15 inches
Row 155,15,15 inches
Row 156,10,10 inches
Row 157,13,15 inches
Row 158,10,10 inches
Row 159,13,15 inches
Row 160,13,15 inches
Row 161,6,10 inches
Row 162,7,10 inches
Row 163,13,15 inches
Row 164,12,15 inches
Row 165,14,15 inches
Row 166,10,10 inches
Row 167,12,15 inches
Row 168,9,10 inches
Row 169,14,15 inches
Row 170,9,10 inches
Row 171,15,15 inches
Row 172,11,15 inches
Row 173,15,15 inches
Row 174,15,15 inches
Row 175,14,15 inches
Row 176,10,10 inches
Row 177,7,10 inches
Row 178,13,15 inches
Row 179,10,10 inches
Row 180,8,10 inches
Row 181,13,15 inches
Row 182,7,10 inches
Row 183,5,5 inches
Row 184,9,10 inches
Row 185,12,15 inches
