Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,10,10 inches
Row 3,15,15 inches
Row 4,12,15 inches
Row 5,13,15 inches
Row 6,11,15 inches
Row 7,11,15 inches
Row 8,6,10 inches
Row 9,7,10 inches
Row 10,15,15 inches
Row 11,10,10 inches
Row 12,9,10 inches
Row 13,6,10 inches
Row 14,15,15 inches
Row 15,14,15 inches
Row 16,14,15 inches
Row 17,11,15 inches
Row 18,15,15 inches
Row 19,13,15 inches
Row 20,15,15 inches
Row 21,9,10 inches
Row 22,12,15 inches
Row 23,8,10 inches
Row 24,7,10 inches
Row 25,9,10 inches
Row 26,10,10 inches
Row 27,11,15 inches
Row 28,9,10 inches
Row 29,9,10 inches
Row 30,6,10 inches
Row 31,15,15 inches
Row 32,11,15 inches
Row 33,14,15 inches
Row 34,14,15 inches
Row 35,12,15 inches
Row 36,12,15 inches
Row 37,8,10 inches
Row 38,10,10 inches
Row 39,11,15 inches
Row 40,14,15 inches
Row 41,13,15 inches
Row 42,10,10 inches
Row 43,9,10 inches
Row 44,9,10 inches
Row 45,10,10 inches
Row 46,7,10 inches
Row 47,6,10 inches
Row 48,14,15 inches
Row 49,8,10 inches
Row 50,15,15 inches
Row 51,8,10 inches
Row 52,5,5 inches
Row 53,13,15 inches
Row 54,11,15 inches
Row 55,13,15 inches
Row 56,12,15 inches
Row 57,14,15 inches
Row 58,6,10 inches
Row 59,13,15 inches
Row 60,10,10 inches
Row 61,6,10 inches
Row 62,6,10 inches
Row 63,15,15 inches
Row 64,15,15 inches
Row 65,8,10 inches
Row 66,9,10 inches
Row 67,11,15 inches
Row 68,10,10 inches
Row 69,9,10 inches
Row 70,15,15 inches
Row 71,10,10 inches
Row 72,7,10 inches
Row 73,7,10 inches
Row 74,13,15 inches
Row 75,12,15 inches
Row 76,15,15 inches
Row 77,8,10 inches
Row 78,13,15 inches
Row 79,10,10 inches
Row 80,8,10 inches
Row 81,12,15 inches
Row 82,6,10 inches
Row 83,6,10 inches
Row 84,14,15 inches
Row 85,10,10 inches
Row 86,7,10 inches
Row 87,10,10 inches
Row 88,13,15 inches
Row 89,9,10 inches
Row 90,10,10 inches
Row 91,13,15 inches
Row 92,8,10 inches
Row 93,13,15 inches
Row 94,8,10 inches
Row 95,6,10 inches
Row 96,13,15 inches
Row 97,8,10 inches
Row 98,8,10 inches
Row 99,9,10 inches
Row 100,10,10 inches
Row 101,11,15 inches
Row 102,6,10 inches
Row 103,10,10 inches
Row 104,5,5 inches
Row 105,7,10 inches
Row 106,10,10 inches
Row 107,7,10 inches
Row 108,12,15 inches
Row 109,14,15 inches
Row 110,7,10 inches
Row 111,6,10 inches
Row 112,14,15 inches
Row 113,10,10 inches
Row 114,5,5 inches
Row 115,10,10 inches
Row 116,11,15 inches
Row 117,5,5 inches
Row 118,12,15 inches
Row 119,9,10 inches
Row 120,7,10 inches
Row 121,5,5 inches
Row 122,5,5 inches
Row 123,10,10 inches
Row 124,9,10 inches
Row 125,5,5 inches
Row 126,8,10 inches
Row 127,13,15 inches
Row 128,10,10 inches
Row 129,14,15 inches
Row 130,9,10 inches
Row 131,7,10 inches
Row 132,15,15 inches
Row 133,7,10 inches
Row 134,15,15 inches
Row 135,6,10 inches
Row 136,10,10 inches
Row 137,12,15 inches
Row 138,7,10 inches
Row 139,10,10 inches
Row 140,8,10 inches
