Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,14,15 inches
Row 3,15,15 inches
Row 4,10,10 inches
Row 5,10,10 inches
Row 6,11,15 inches
Row 7,7,10 inches
Row 8,13,15 inches
Row 9,11,15 inches
Row 10,9,10 inches
Row 11,12,15 inches
Row 12,7,10 inches
Row 13,9,10 inches
Row 14,10,10 inches
Row 15,9,10 inches
Row 16,7,10 inches
Row 17,10,10 inches
Row 18,5,5 inches
Row 19,8,10 inches
Row 20,6,10 inches
Row 21,10,10 inches
Row 22,6,10 inches
Row 23,7,10 inches
Row 24,10,10 inches
Row 25,7,10 inches
Row 26,13,15 inches
Row 27,8,10 inches
Row 28,8,10 inches
Row 29,6,10 inches
Row 30,9,10 inches
Row 31,12,15 inches
Row 32,7,10 inches
Row 33,7,10 inches
Row 34,10,10 inches
Row 35,5,5 inches
Row 36,10,10 inches
Row 37,10,10 inches
Row 38,6,10 inches
Row 39,6,10 inches
Row 40,11,15 inches
Row 41,14,15 inches
Row 42,14,15 inches
Row 43,9,10 inches
Row 44,8,10 inches
Row 45,10,10 inches
Row 46,9,10 inches
Row 47,8,10 inches
Row 48,13,15 inches
Row 49,8,10 inches
Row 50,6,10 inches
Row 51,5,5 inches
Row 52,10,10 inches
Row 53,8,10 inches
Row 54,10,10 inches
Row 55,5,5 inches
Row 56,11,15 inches
Row 57,8,10 inches
Row 58,13,15 inches
Row 59,13,15 inches
Row 60,11,15 inches
Row 61,8,10 inches
Row 62,9,10 inches
Row 63,13,15 inches
Row 64,8,10 inches
Row 65,15,15 inches
Row 66,6,10 inches
Row 67,5,5 inches
Row 68,13,15 inches
Row 69,12,15 inches
Row 70,9,10 inches
Row 71,11,15 inches
Row 72,7,10 inches
Row 73,11,15 inches
Row 74,14,15 inches
Row 75,6,10 inches
Row 76,10,10 inches
Row 77,8,10 inches
Row 78,11,15 inches
Row 79,14,15 inches
Row 80,6,10 inches
Row 81,5,5 inches
Row 82,11,15 inches
Row 83,9,10 inches
Row 84,5,5 inches
Row 85,7,10 inches
Row 86,10,10 inches
Row 87,12,15 inches
Row 88,6,10 inches
Row 89,9,10 inches
Row 90,14,15 inches
Row 91,11,15 inches
Row 92,5,5 inches
Row 93,6,10 inches
Row 94,12,15 inches
Row 95,6,10 inches
Row 96,8,10 inches
Row 97,13,15 inches
Row 98,11,15 inches
Row 99,5,5 inches
Row 100,7,10 inches
