Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,6,10 inches
Row 3,13,15 inches
Row 4,5,5 inches
Row 5,11,15 inches
Row 6,12,15 inches
Row 7,8,10 inches
Row 8,13,15 inches
Row 9,5,5 inches
Row 10,14,15 inches
Row 11,6,10 inches
Row 12,11,15 inches
Row 13,13,15 inches
Row 14,9,10 inches
Row 15,15,15 inches
Row 16,14,15 inches
Row 17,5,5 inches
Row 18,7,10 inches
Row 19,10,10 inches
Row 20,5,5 inches
Row 21,12,15 inches
Row 22,11,15 inches
Row 23,12,15 inches
Row 24,12,15 inches
Row 25,10,10 inches
Row 26,14,15 inches
Row 27,6,10 inches
Row 28,12,15 inches
Row 29,12,15 inches
Row 30,15,15 inches
Row 31,11,15 inches
Row 32,8,10 inches
Row 33,5,5 inches
Row 34,12,15 inches
Row 35,12,15 inches
Row 36,8,10 inches
Row 37,11,15 inches
Row 38,12,15 inches
Row 39,13,15 inches
Row 40,8,10 inches
Row 41,12,15 inches
Row 42,14,15 inches
Row 43,7,10 inches
Row 44,12,15 inches
Row 45,12,15 inches
Row 46,8,10 inches
Row 47,9,10 inches
Row 48,6,10 inches
Row 49,6,10 inches
Row 50,15,15 inches
Row 51,11,15 inches
Row 52,12,15 inches
Row 53,13,15 inches
Row 54,8,10 inches
Row 55,8,10 inches
Row 56,10,10 inches
Row 57,8,10 inches
Row 58,15,15 inches
Row 59,15,15 inches
Row 60,10,10 inches
Row 61,11,15 inches
Row 62,15,15 inches
Row 63,6,10 inches
Row 64,11,15 inches
Row 65,8,10 inches
Row 66,10,10 inches
Row 67,11,15 inches
Row 68,11,15 inches
Row 69,10,10 inches
Row 70,7,10 inches
Row 71,5,5 inches
Row 72,5,5 inches
Row 73,13,15 inches
Row 74,11,15 inches
Row 75,6,10 inches
Row 76,11,15 inches
Row 77,15,15 inches
Row 78,15,15 inches
Row 79,13,15 inches
Row 80,6,10 inches
Row 81,7,10 inches
Row 82,8,10 inches
Row 83,6,10 inches
Row 84,8,10 inches
Row 85,11,15 inches
Row 86,8,10 inches
Row 87,6,10 inches
Row 88,13,15 inches
Row 89,13,15 inches
Row 90,12,15 inches
Row 91,11,15 inches
Row 92,8,10 inches
Row 93,5,5 inches
Row 94,11,15 inches
Row 95,6,10 inches
Row 96,14,15 inches
Row 97,8,10 inches
Row 98,5,5 inches
Row 99,11,15 inches
Row 100,13,15 inches
Row 101,7,10 inches
Row 102,9,10 inches
Row 103,12,15 inches
Row 104,12,15 inches
Row 105,11,15 inches
Row 106,6,10 inches
Row 107,7,10 inches
Row 108,8,10 inches
Row 109,9,10 inches
Row 110,14,15 inches
Row 111,14,15 inches
Row 112,5,5 inches
Row 113,13,15 inches
Row 114,13,15 inches
Row 115,8,10 inches
Row 116,5,5 inches
Row 117,8,10 inches
Row 118,15,15 inches
Row 119,5,5 inches
Row 120,12,15 inches
Row 121,7,10 inches
Row 122,10,10 inches
Row 123,13,15 inches
Row 124,11,15 inches
Row 125,10,10 inches
Row 126,15,15 inches
Row 127,7,10 inches
Row 128,10,10 inches
Row 129,15,15 inches
Row 130,14,15 inches
Row 131,9,10 inches
Row 132,10,10 inches
Row 133,7,10 inches
Row 134,6,10 inches
Row 135,8,10 inches
Row 136,6,10 inches
Row 137,6,10 inches
Row 138,9,10 inches
Row 139,12,15 inches
Row 140,8,10 inches
Row 141,6,10 inches
Row 142,10,10 inches
Row 143,8,10 inches
Row 144,5,5 inches
Row 145,13,15 inches
Row 146,10,10 inches
Row 147,13,15 inches
Row 148,6,10 inches
Row 149,14,15 inches
Row 150,12,15 inches
Row 151,8,10 inches
Row 152,9,10 inches
Row 153,6,10 inches
Row 154,15,15 inches
Row 155,10,10 inches
Row 156,8,10 inches
Row 157,5,5 inches
Row 158,14,15 inches
Row 159,14,15 inches
Row 160,5,5 inches
Row 161,5,5 inches
Row 162,11,15 inches
Row 163,13,15 inches
Row 164,12,15 inches
Row 165,9,10 inches
Row 166,10,10 inches
Row 167,7,10 inches
Row 168,6,10 inches
Row 169,6,10 inches
Row 170,8,10 inches
Row 171,8,10 inches
Row 172,12,15 inches
Row 173,12,15 inches
Row 174,12,15 inches
Row 175,13,15 inches
Row 176,5,5 inches
Row 177,12,15 inches
Row 178,10,10 inches
Row 179,7,10 inches
Row 180,14,15 inches
Row 181,6,10 inches
Row 182,12,15 inches
Row 183,14,15 inches
Row 184,15,15 inches
Row 185,11,15 inches
Row 186,8,10 inches
Row 187,13,15 inches
Row 188,13,15 inches
Row 189,9,10 inches
Row 190,6,10 inches
Row 191,9,10 inches
