Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,10,10 inches
Row 3,12,15 inches
Row 4,8,10 inches
Row 5,11,15 inches
Row 6,5,5 inches
Row 7,13,15 inches
Row 8,5,5 inches
Row 9,9,10 inches
Row 10,5,5 inches
Row 11,14,15 inches
Row 12,8,10 inches
Row 13,6,10 inches
Row 14,9,10 inches
Row 15,7,10 inches
Row 16,14,15 inches
Row 17,11,15 inches
Row 18,15,15 inches
Row 19,9,10 inches
Row 20,6,10 inches
Row 21,10,10 inches
Row 22,12,15 inches
Row 23,13,15 inches
Row 24,7,10 inches
Row 25,8,10 inches
Row 26,13,15 inches
Row 27,7,10 inches
Row 28,12,15 inches
Row 29,15,15 inches
Row 30,12,15 inches
Row 31,13,15 inches
Row 32,15,15 inches
Row 33,7,10 inches
Row 34,11,15 inches
Row 35,7,10 inches
Row 36,15,15 inches
Row 37,13,15 inches
Row 38,8,10 inches
Row 39,7,10 inches
Row 40,7,10 inches
Row 41,6,10 inches
Row 42,8,10 inches
Row 43,7,10 inches
Row 44,13,15 inches
Row 45,14,15 inches
Row 46,10,10 inches
Row 47,12,15 inches
Row 48,5,5 inches
Row 49,13,15 inches
Row 50,7,10 inches
Row 51,9,10 inches
Row 52,9,10 inches
Row 53,8,10 inches
Row 54,14,15 inches
Row 55,10,10 inches
Row 56,10,10 inches
Row 57,10,10 inches
Row 58,9,10 inches
Row 59,13,15 inches
Row 60,5,5 inches
Row 61,7,10 inches
Row 62,15,15 inches
Row 63,9,10 inches
Row 64,13,15 inches
Row 65,6,10 inches
Row 66,12,15 inches
Row 67,7,10 inches
Row 68,7,10 inches
Row 69,14,15 inches
Row 70,9,10 inches
Row 71,12,15 inches
Row 72,7,10 inches
Row 73,14,15 inches
Row 74,5,5 inches
Row 75,7,10 inches
Row 76,5,5 inches
Row 77,15,15 inches
Row 78,5,5 inches
Row 79,8,10 inches
Row 80,8,10 inches
Row 81,13,15 inches
Row 82,6,10 inches
Row 83,5,5 inches
Row 84,14,15 inches
Row 85,11,15 inches
Row 86,6,10 inches
Row 87,11,15 inches
Row 88,15,15 inches
Row 89,8,10 inches
Row 90,11,15 inches
Row 91,14,15 inches
Row 92,5,5 inches
Row 93,6,10 inches
Row 94,9,10 inches
Row 95,5,5 inches
Row 96,11,15 inches
Row 97,10,10 inches
Row 98,11,15 inches
Row 99,14,15 inches
Row 100,8,10 inches
Row 101,10,10 inches
Row 102,11,15 inches
Row 103,6,10 inches
Row 104,15,15 inches
Row 105,10,10 inches
Row 106,10,10 inches
Row 107,5,5 inches
Row 108,9,10 inches
Row 109,9,10 inches
Row 110,9,10 inches
Row 111,15,15 inches
Row 112,13,15 inches
Row 113,12,15 inches
Row 114,5,5 inches
Row 115,9,10 inches
Row 116,10,10 inches
Row 117,13,15 inches
Row 118,8,10 inches
Row 119,5,5 inches
Row 120,12,15 inches
Row 121,13,15 inches
Row 122,8,10 inches
Row 123,15,15 inches
Row 124,7,10 inches
Row 125,15,15 inches
Row 126,6,10 inches
Row 127,12,15 inches
Row 128,5,5 inches
Row 129,7,10 inches
Row 130,6,10 inches
Row 131,15,15 inches
Row 132,9,10 inches
Row 133,13,15 inches
Row 134,5,5 inches
