Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,12,15 inches
Row 3,6,10 inches
Row 4,10,10 inches
Row 5,13,15 inches
Row 6,5,5 inches
Row 7,6,10 inches
Row 8,5,5 inches
Row 9,12,15 inches
Row 10,5,5 inches
Row 11,5,5 inches
Row 12,12,15 inches
Row 13,8,10 inches
Row 14,9,10 inches
Row 15,8,10 inches
Row 16,6,10 inches
Row 17,9,10 inches
Row 18,9,10 inches
Row 19,11,15 inches
Row 20,15,15 inches
Row 21,5,5 inches
Row 22,8,10 inches
Row 23,8,10 inches
Row 24,11,15 inches
Row 25,12,15 inches
Row 26,15,15 inches
Row 27,13,15 inches
Row 28,13,15 inches
Row 29,8,10 inches
Row 30,13,15 inches
Row 31,10,10 inches
Row 32,8,10 inches
Row 33,7,10 inches
Row 34,12,15 inches
Row 35,6,10 inches
Row 36,15,15 inches
Row 37,9,10 inches
Row 38,10,10 inches
Row 39,15,15 inches
Row 40,11,15 inches
Row 41,15,15 inches
Row 42,9,10 inches
Row 43,15,15 inches
Row 44,8,10 inches
Row 45,12,15 inches
Row 46,15,15 inches
Row 47,5,5 inches
Row 48,8,10 inches
Row 49,8,10 inches
Row 50,5,5 inches
Row 51,13,15 inches
Row 52,7,10 inches
Row 53,7,10 inches
Row 54,12,15 inches
Row 55,7,10 inches
Row 56,7,10 inches
Row 57,12,15 inches
Row 58,8,10 inches
Row 59,10,10 inches
Row 60,5,5 inches
Row 61,9,10 inches
Row 62,6,10 inches
Row 63,11,15 inches
Row 64,8,10 inches
Row 65,5,5 inches
Row 66,12,15 inches
Row 67,9,10 inches
Row 68,13,15 inches
Row 69,9,10 inches
Row 70,7,10 inches
Row 71,12,15 inches
Row 72,15,15 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,5,5 inches
Row 76,13,15 inches
Row 77,15,15 inches
Row 78,10,10 inches
Row 79,8,10 inches
Row 80,10,10 inches
Row 81,8,10 inches
Row 82,14,15 inches
Row 83,10,10 inches
Row 84,10,10 inches
Row 85,11,15 inches
Row 86,8,10 inches
Row 87,5,5 inches
Row 88,9,10 inches
Row 89,9,10 inches
Row 90,7,10 inches
Row 91,5,5 inches
Row 92,6,10 inches
Row 93,6,10 inches
Row 94,7,10 inches
Row 95,11,15 inches
Row 96,9,10 inches
Row 97,6,10 inches
Row 98,14,15 inches
Row 99,14,15 inches
Row 100,7,10 inches
Row 101,6,10 inches
Row 102,5,5 inches
Row 103,8,10 inches
Row 104,12,15 inches
Row 105,9,10 inches
Row 106,6,10 inches
Row 107,13,15 inches
Row 108,15,15 inches
Row 109,8,10 inches
Row 110,13,15 inches
Row 111,13,15 inches
Row 112,13,15 inches
Row 113,8,10 inches
Row 114,6,10 inches
Row 115,14,15 inches
Row 116,6,10 inches
Row 117,13,15 inches
Row 118,14,15 inches
Row 119,5,5 inches
Row 120,13,15 inches
Row 121,6,10 inches
Row 122,9,10 inches
Row 123,14,15 inches
Row 124,8,10 inches
Row 125,8,10 inches
Row 126,6,10 inches
Row 127,11,15 inches
Row 128,10,10 inches
Row 129,5,5 inches
Row 130,11,15 inches
Row 131,13,15 inches
Row 132,9,10 inches
Row 133,8,10 inches
