Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,6,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,8,10 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,14,15 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,12,15 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,14,15 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,13,15 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,8,10 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,7,10 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,5,5 inches,15 inches
Row 74,11,15 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,7,10 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,9,10 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,5,5 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,13,15 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,6,10 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,12,15 inches,15 inches
Row 112,9,10 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,8,10 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,12,15 inches,15 inches
Row 117,9,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,6,10 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,5,5 inches,15 inches
Row 122,12,15 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,8,10 inches,15 inches
Row 125,9,10 inches,15 inches
Row 126,9,10 inches,15 inches
Row 127,9,10 inches,15 inches
Row 128,7,10 inches,15 inches
Row 129,5,5 inches,15 inches
Row 130,15,15 inches,15 inches
Row 131,7,10 inches,15 inches
Row 132,5,5 inches,15 inches
Row 133,7,10 inches,15 inches
Row 134,8,10 inches,15 inches
Row 135,12,15 inches,15 inches
Row 136,11,15 inches,15 inches
Row 137,14,15 inches,15 inches
Row 138,5,5 inches,15 inches
Row 139,12,15 inches,15 inches
Row 140,7,10 inches,15 inches
Row 141,8,10 inches,15 inches
Row 142,12,15 inches,15 inches
Row 143,10,10 inches,15 inches
Row 144,14,15 inches,15 inches
Row 145,11,15 inches,15 inches
Row 146,11,15 inches,15 inches
Row 147,15,15 inches,15 inches
Row 148,8,10 inches,15 inches
Row 149,7,10 inches,15 inches
Row 150,14,15 inches,15 inches
Row 151,10,10 inches,15 inches
Row 152,6,10 inches,15 inches
Row 153,10,10 inches,15 inches
Row 154,9,10 inches,15 inches
Row 155,12,15 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,8,10 inches,15 inches
Row 158,8,10 inches,15 inches
Row 159,6,10 inches,15 inches
Row 160,15,15 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,11,15 inches,15 inches
Row 163,15,15 inches,15 inches
Row 164,11,15 inches,15 inches
Row 165,15,15 inches,15 inches
Row 166,5,5 inches,15 inches
Row 167,9,10 inches,15 inches
Row 168,14,15 inches,15 inches
Row 169,5,5 inches,15 inches
Row 170,5,5 inches,15 inches
Row 171,7,10 inches,15 inches
Row 172,8,10 inches,15 inches
Row 173,8,10 inches,15 inches
Row 174,6,10 inches,15 inches
