Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,6,10 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,15,15 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,10,10 inches,15 inches
Row 14,10,10 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,8,10 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,13,15 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,7,10 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,6,10 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,8,10 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,6,10 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,13,15 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,6,10 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,12,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,15,15 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,15,15 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,8,10 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,11,15 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,10,10 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,8,10 inches,15 inches
Row 84,7,10 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,14,15 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,11,15 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,5,5 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,14,15 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,13,15 inches,15 inches
