Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,13,15 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,5,5 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,10,10 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,11,15 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,10,10 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,5,5 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,13,15 inches,15 inches
Row 37,11,15 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,7,10 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,13,15 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,15,15 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,14,15 inches,15 inches
Row 63,12,15 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,12,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,8,10 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,15,15 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,8,10 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,11,15 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,6,10 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,15,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,7,10 inches,15 inches
Row 104,8,10 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,13,15 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,12,15 inches,15 inches
Row 111,7,10 inches,15 inches
Row 112,15,15 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,8,10 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,7,10 inches,15 inches
Row 118,9,10 inches,15 inches
Row 119,7,10 inches,15 inches
Row 120,8,10 inches,15 inches
Row 121,10,10 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,6,10 inches,15 inches
Row 124,5,5 inches,15 inches
Row 125,5,5 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,8,10 inches,15 inches
Row 128,5,5 inches,15 inches
Row 129,6,10 inches,15 inches
Row 130,7,10 inches,15 inches
Row 131,6,10 inches,15 inches
Row 132,15,15 inches,15 inches
Row 133,8,10 inches,15 inches
Row 134,9,10 inches,15 inches
Row 135,8,10 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,8,10 inches,15 inches
Row 138,10,10 inches,15 inches
Row 139,11,15 inches,15 inches
Row 140,6,10 inches,15 inches
Row 141,11,15 inches,15 inches
Row 142,15,15 inches,15 inches
Row 143,7,10 inches,15 inches
Row 144,15,15 inches,15 inches
Row 145,14,15 inches,15 inches
Row 146,8,10 inches,15 inches
Row 147,5,5 inches,15 inches
Row 148,10,10 inches,15 inches
Row 149,14,15 inches,15 inches
Row 150,7,10 inches,15 inches
Row 151,8,10 inches,15 inches
Row 152,10,10 inches,15 inches
Row 153,15,15 inches,15 inches
Row 154,12,15 inches,15 inches
Row 155,6,10 inches,15 inches
Row 156,10,10 inches,15 inches
Row 157,12,15 inches,15 inches
Row 158,7,10 inches,15 inches
Row 159,9,10 inches,15 inches
Row 160,5,5 inches,15 inches
Row 161,11,15 inches,15 inches
Row 162,14,15 inches,15 inches
Row 163,9,10 inches,15 inches
Row 164,13,15 inches,15 inches
Row 165,10,10 inches,15 inches
Row 166,15,15 inches,15 inches
Row 167,15,15 inches,15 inches
Row 168,12,15 inches,15 inches
Row 169,6,10 inches,15 inches
Row 170,9,10 inches,15 inches
Row 171,9,10 inches,15 inches
Row 172,13,15 inches,15 inches
Row 173,6,10 inches,15 inches
Row 174,6,10 inches,15 inches
Row 175,7,10 inches,15 inches
Row 176,10,10 inches,15 inches
Row 177,6,10 inches,15 inches
Row 178,8,10 inches,15 inches
Row 179,10,10 inches,15 inches
Row 180,6,10 inches,15 inches
Row 181,12,15 inches,15 inches
Row 182,6,10 inches,15 inches
Row 183,13,15 inches,15 inches
Row 184,12,15 inches,15 inches
Row 185,7,10 inches,15 inches
Row 186,15,15 inches,15 inches
Row 187,12,15 inches,15 inches
Row 188,8,10 inches,15 inches
Row 189,9,10 inches,15 inches
Row 190,15,15 inches,15 inches
Row 191,8,10 inches,15 inches
Row 192,12,15 inches,15 inches
Row 193,14,15 inches,15 inches
Row 194,13,15 inches,15 inches
Row 195,12,15 inches,15 inches
Row 196,10,10 inches,15 inches
Row 197,14,15 inches,15 inches
Row 198,9,10 inches,15 inches
Row 199,9,10 inches,15 inches
Row 200,7,10 inches,15 inches
