Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,5,5 inches
Row 3,7,10 inches
Row 4,6,10 inches
Row 5,12,15 inches
Row 6,14,15 inches
Row 7,11,15 inches
Row 8,7,10 inches
Row 9,14,15 inches
Row 10,11,15 inches
Row 11,14,15 inches
Row 12,13,15 inches
Row 13,8,10 inches
Row 14,6,10 inches
Row 15,8,10 inches
Row 16,14,15 inches
Row 17,7,10 inches
Row 18,13,15 inches
Row 19,12,15 inches
Row 20,6,10 inches
Row 21,13,15 inches
Row 22,15,15 inches
Row 23,15,15 inches
Row 24,6,10 inches
Row 25,13,15 inches
Row 26,7,10 inches
Row 27,8,10 inches
Row 28,9,10 inches
Row 29,10,10 inches
Row 30,12,15 inches
Row 31,13,15 inches
Row 32,14,15 inches
Row 33,9,10 inches
Row 34,7,10 inches
Row 35,8,10 inches
Row 36,15,15 inches
Row 37,5,5 inches
Row 38,10,10 inches
Row 39,14,15 inches
Row 40,15,15 inches
Row 41,7,10 inches
Row 42,8,10 inches
Row 43,7,10 inches
Row 44,6,10 inches
Row 45,5,5 inches
Row 46,7,10 inches
Row 47,5,5 inches
Row 48,15,15 inches
Row 49,13,15 inches
Row 50,8,10 inches
Row 51,9,10 inches
Row 52,6,10 inches
Row 53,13,15 inches
Row 54,9,10 inches
Row 55,14,15 inches
Row 56,9,10 inches
Row 57,7,10 inches
Row 58,9,10 inches
Row 59,9,10 inches
Row 60,8,10 inches
Row 61,15,15 inches
Row 62,11,15 inches
Row 63,12,15 inches
Row 64,5,5 inches
Row 65,8,10 inches
Row 66,9,10 inches
Row 67,5,5 inches
Row 68,11,15 inches
Row 69,8,10 inches
Row 70,6,10 inches
Row 71,15,15 inches
Row 72,11,15 inches
Row 73,5,5 inches
Row 74,10,10 inches
Row 75,11,15 inches
Row 76,11,15 inches
Row 77,15,15 inches
Row 78,7,10 inches
Row 79,12,15 inches
Row 80,13,15 inches
Row 81,8,10 inches
Row 82,8,10 inches
Row 83,14,15 inches
Row 84,9,10 inches
Row 85,8,10 inches
Row 86,10,10 inches
Row 87,10,10 inches
Row 88,8,10 inches
Row 89,15,15 inches
Row 90,15,15 inches
Row 91,12,15 inches
Row 92,11,15 inches
Row 93,10,10 inches
Row 94,12,15 inches
Row 95,13,15 inches
Row 96,5,5 inches
Row 97,13,15 inches
Row 98,10,10 inches
Row 99,13,15 inches
Row 100,13,15 inches
Row 101,9,10 inches
Row 102,14,15 inches
Row 103,12,15 inches
Row 104,13,15 inches
Row 105,8,10 inches
Row 106,5,5 inches
Row 107,9,10 inches
Row 108,10,10 inches
Row 109,14,15 inches
Row 110,11,15 inches
Row 111,12,15 inches
Row 112,9,10 inches
Row 113,14,15 inches
Row 114,6,10 inches
Row 115,8,10 inches
Row 116,10,10 inches
Row 117,11,15 inches
Row 118,11,15 inches
Row 119,5,5 inches
Row 120,8,10 inches
Row 121,7,10 inches
Row 122,11,15 inches
Row 123,6,10 inches
Row 124,11,15 inches
Row 125,13,15 inches
Row 126,12,15 inches
Row 127,10,10 inches
Row 128,14,15 inches
Row 129,9,10 inches
Row 130,10,10 inches
Row 131,5,5 inches
Row 132,11,15 inches
Row 133,8,10 inches
Row 134,13,15 inches
Row 135,6,10 inches
Row 136,10,10 inches
Row 137,10,10 inches
Row 138,8,10 inches
Row 139,12,15 inches
Row 140,8,10 inches
Row 141,7,10 inches
Row 142,11,15 inches
Row 143,10,10 inches
Row 144,9,10 inches
Row 145,6,10 inches
Row 146,15,15 inches
Row 147,13,15 inches
Row 148,13,15 inches
Row 149,7,10 inches
Row 150,14,15 inches
Row 151,5,5 inches
Row 152,9,10 inches
Row 153,12,15 inches
Row 154,15,15 inches
Row 155,7,10 inches
Row 156,11,15 inches
Row 157,6,10 inches
Row 158,5,5 inches
Row 159,10,10 inches
Row 160,7,10 inches
Row 161,11,15 inches
Row 162,13,15 inches
Row 163,8,10 inches
