Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,13,15 inches
Row 3,5,5 inches
Row 4,5,5 inches
Row 5,13,15 inches
Row 6,5,5 inches
Row 7,6,10 inches
Row 8,14,15 inches
Row 9,8,10 inches
Row 10,12,15 inches
Row 11,12,15 inches
Row 12,6,10 inches
Row 13,12,15 inches
Row 14,5,5 inches
Row 15,10,10 inches
Row 16,14,15 inches
Row 17,14,15 inches
Row 18,12,15 inches
Row 19,12,15 inches
Row 20,8,10 inches
Row 21,14,15 inches
Row 22,7,10 inches
Row 23,10,10 inches
Row 24,13,15 inches
Row 25,13,15 inches
Row 26,7,10 inches
Row 27,10,10 inches
Row 28,5,5 inches
Row 29,10,10 inches
Row 30,11,15 inches
Row 31,15,15 inches
Row 32,7,10 inches
Row 33,10,10 inches
Row 34,7,10 inches
Row 35,10,10 inches
Row 36,7,10 inches
Row 37,6,10 inches
Row 38,5,5 inches
Row 39,11,15 inches
Row 40,14,15 inches
Row 41,6,10 inches
Row 42,13,15 inches
Row 43,15,15 inches
Row 44,12,15 inches
Row 45,7,10 inches
Row 46,14,15 inches
Row 47,5,5 inches
Row 48,10,10 inches
Row 49,10,10 inches
Row 50,5,5 inches
Row 51,14,15 inches
Row 52,7,10 inches
Row 53,10,10 inches
Row 54,5,5 inches
Row 55,14,15 inches
Row 56,10,10 inches
Row 57,10,10 inches
Row 58,6,10 inches
Row 59,12,15 inches
Row 60,7,10 inches
Row 61,8,10 inches
Row 62,10,10 inches
Row 63,13,15 inches
Row 64,12,15 inches
Row 65,5,5 inches
Row 66,8,10 inches
Row 67,15,15 inches
Row 68,5,5 inches
Row 69,9,10 inches
Row 70,8,10 inches
Row 71,9,10 inches
Row 72,10,10 inches
Row 73,10,10 inches
Row 74,7,10 inches
Row 75,11,15 inches
Row 76,6,10 inches
Row 77,12,15 inches
Row 78,6,10 inches
Row 79,6,10 inches
Row 80,9,10 inches
Row 81,14,15 inches
Row 82,14,15 inches
Row 83,10,10 inches
Row 84,8,10 inches
Row 85,11,15 inches
Row 86,14,15 inches
Row 87,12,15 inches
Row 88,8,10 inches
Row 89,12,15 inches
Row 90,6,10 inches
Row 91,9,10 inches
Row 92,8,10 inches
Row 93,8,10 inches
Row 94,5,5 inches
Row 95,12,15 inches
Row 96,15,15 inches
Row 97,6,10 inches
Row 98,9,10 inches
Row 99,15,15 inches
Row 100,13,15 inches
Row 101,9,10 inches
Row 102,14,15 inches
Row 103,9,10 inches
Row 104,10,10 inches
Row 105,8,10 inches
Row 106,13,15 inches
Row 107,5,5 inches
Row 108,11,15 inches
Row 109,13,15 inches
Row 110,8,10 inches
Row 111,7,10 inches
Row 112,11,15 inches
Row 113,13,15 inches
Row 114,15,15 inches
Row 115,11,15 inches
Row 116,6,10 inches
Row 117,7,10 inches
Row 118,12,15 inches
Row 119,7,10 inches
Row 120,10,10 inches
Row 121,8,10 inches
Row 122,14,15 inches
Row 123,9,10 inches
Row 124,11,15 inches
Row 125,9,10 inches
Row 126,11,15 inches
Row 127,10,10 inches
Row 128,9,10 inches
Row 129,5,5 inches
Row 130,13,15 inches
Row 131,15,15 inches
Row 132,6,10 inches
Row 133,8,10 inches
Row 134,5,5 inches
Row 135,13,15 inches
Row 136,12,15 inches
Row 137,13,15 inches
Row 138,13,15 inches
Row 139,13,15 inches
Row 140,11,15 inches
Row 141,9,10 inches
Row 142,5,5 inches
Row 143,11,15 inches
Row 144,15,15 inches
Row 145,11,15 inches
Row 146,14,15 inches
Row 147,7,10 inches
Row 148,10,10 inches
Row 149,9,10 inches
Row 150,12,15 inches
Row 151,7,10 inches
Row 152,6,10 inches
Row 153,13,15 inches
Row 154,5,5 inches
Row 155,8,10 inches
Row 156,7,10 inches
Row 157,6,10 inches
Row 158,15,15 inches
Row 159,12,15 inches
Row 160,13,15 inches
Row 161,15,15 inches
Row 162,5,5 inches
Row 163,12,15 inches
Row 164,10,10 inches
Row 165,13,15 inches
Row 166,10,10 inches
Row 167,6,10 inches
Row 168,5,5 inches
Row 169,8,10 inches
Row 170,14,15 inches
Row 171,8,10 inches
Row 172,7,10 inches
Row 173,6,10 inches
Row 174,15,15 inches
Row 175,10,10 inches
Row 176,5,5 inches
Row 177,6,10 inches
Row 178,10,10 inches
Row 179,5,5 inches
Row 180,11,15 inches
Row 181,8,10 inches
Row 182,9,10 inches
