Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,12,15 inches
Row 3,14,15 inches
Row 4,5,5 inches
Row 5,11,15 inches
Row 6,11,15 inches
Row 7,15,15 inches
Row 8,10,10 inches
Row 9,8,10 inches
Row 10,11,15 inches
Row 11,9,10 inches
Row 12,13,15 inches
Row 13,6,10 inches
Row 14,15,15 inches
Row 15,12,15 inches
Row 16,14,15 inches
Row 17,9,10 inches
Row 18,9,10 inches
Row 19,14,15 inches
Row 20,5,5 inches
Row 21,10,10 inches
Row 22,15,15 inches
Row 23,14,15 inches
Row 24,8,10 inches
Row 25,9,10 inches
Row 26,10,10 inches
Row 27,10,10 inches
Row 28,13,15 inches
Row 29,6,10 inches
Row 30,9,10 inches
Row 31,6,10 inches
Row 32,6,10 inches
Row 33,11,15 inches
Row 34,12,15 inches
Row 35,15,15 inches
Row 36,10,10 inches
Row 37,6,10 inches
Row 38,13,15 inches
Row 39,10,10 inches
Row 40,8,10 inches
Row 41,14,15 inches
Row 42,9,10 inches
Row 43,10,10 inches
Row 44,5,5 inches
Row 45,5,5 inches
Row 46,12,15 inches
Row 47,12,15 inches
Row 48,9,10 inches
Row 49,7,10 inches
Row 50,5,5 inches
Row 51,8,10 inches
Row 52,10,10 inches
Row 53,11,15 inches
Row 54,15,15 inches
Row 55,14,15 inches
Row 56,10,10 inches
Row 57,14,15 inches
Row 58,14,15 inches
Row 59,9,10 inches
Row 60,5,5 inches
Row 61,8,10 inches
Row 62,13,15 inches
Row 63,6,10 inches
Row 64,9,10 inches
Row 65,14,15 inches
Row 66,5,5 inches
Row 67,12,15 inches
Row 68,13,15 inches
Row 69,6,10 inches
Row 70,13,15 inches
Row 71,15,15 inches
Row 72,10,10 inches
Row 73,10,10 inches
Row 74,5,5 inches
Row 75,8,10 inches
Row 76,11,15 inches
Row 77,9,10 inches
Row 78,8,10 inches
Row 79,9,10 inches
Row 80,5,5 inches
Row 81,7,10 inches
Row 82,10,10 inches
Row 83,9,10 inches
Row 84,8,10 inches
Row 85,11,15 inches
Row 86,15,15 inches
Row 87,5,5 inches
Row 88,12,15 inches
Row 89,15,15 inches
Row 90,7,10 inches
Row 91,14,15 inches
Row 92,6,10 inches
Row 93,11,15 inches
Row 94,12,15 inches
Row 95,7,10 inches
Row 96,14,15 inches
Row 97,14,15 inches
Row 98,13,15 inches
Row 99,9,10 inches
Row 100,15,15 inches
Row 101,11,15 inches
Row 102,6,10 inches
Row 103,12,15 inches
Row 104,5,5 inches
Row 105,15,15 inches
Row 106,15,15 inches
Row 107,6,10 inches
Row 108,10,10 inches
Row 109,13,15 inches
Row 110,13,15 inches
Row 111,9,10 inches
Row 112,13,15 inches
Row 113,14,15 inches
Row 114,9,10 inches
Row 115,9,10 inches
Row 116,15,15 inches
Row 117,6,10 inches
Row 118,11,15 inches
Row 119,7,10 inches
Row 120,14,15 inches
Row 121,10,10 inches
Row 122,9,10 inches
Row 123,15,15 inches
Row 124,13,15 inches
Row 125,6,10 inches
Row 126,5,5 inches
Row 127,11,15 inches
Row 128,10,10 inches
Row 129,11,15 inches
Row 130,14,15 inches
Row 131,10,10 inches
