Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,13,15 inches
Row 3,10,10 inches
Row 4,10,10 inches
Row 5,8,10 inches
Row 6,13,15 inches
Row 7,15,15 inches
Row 8,5,5 inches
Row 9,13,15 inches
Row 10,5,5 inches
Row 11,10,10 inches
Row 12,11,15 inches
Row 13,8,10 inches
Row 14,12,15 inches
Row 15,5,5 inches
Row 16,11,15 inches
Row 17,7,10 inches
Row 18,8,10 inches
Row 19,13,15 inches
Row 20,7,10 inches
Row 21,15,15 inches
Row 22,10,10 inches
Row 23,13,15 inches
Row 24,13,15 inches
Row 25,6,10 inches
Row 26,9,10 inches
Row 27,11,15 inches
Row 28,10,10 inches
Row 29,5,5 inches
Row 30,5,5 inches
Row 31,15,15 inches
Row 32,10,10 inches
Row 33,9,10 inches
Row 34,10,10 inches
Row 35,13,15 inches
Row 36,5,5 inches
Row 37,9,10 inches
Row 38,12,15 inches
Row 39,11,15 inches
Row 40,7,10 inches
Row 41,15,15 inches
Row 42,5,5 inches
Row 43,13,15 inches
Row 44,10,10 inches
Row 45,9,10 inches
Row 46,15,15 inches
Row 47,15,15 inches
Row 48,7,10 inches
Row 49,14,15 inches
Row 50,9,10 inches
Row 51,13,15 inches
Row 52,7,10 inches
Row 53,13,15 inches
Row 54,13,15 inches
Row 55,14,15 inches
Row 56,15,15 inches
Row 57,8,10 inches
Row 58,12,15 inches
Row 59,11,15 inches
Row 60,5,5 inches
Row 61,5,5 inches
Row 62,5,5 inches
Row 63,5,5 inches
Row 64,10,10 inches
Row 65,14,15 inches
Row 66,13,15 inches
Row 67,14,15 inches
Row 68,10,10 inches
Row 69,12,15 inches
Row 70,8,10 inches
Row 71,5,5 inches
Row 72,12,15 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,5,5 inches
Row 76,10,10 inches
Row 77,6,10 inches
Row 78,15,15 inches
Row 79,5,5 inches
Row 80,14,15 inches
Row 81,6,10 inches
Row 82,10,10 inches
Row 83,14,15 inches
Row 84,11,15 inches
Row 85,6,10 inches
Row 86,11,15 inches
Row 87,10,10 inches
Row 88,10,10 inches
Row 89,8,10 inches
Row 90,7,10 inches
Row 91,12,15 inches
Row 92,11,15 inches
Row 93,9,10 inches
Row 94,5,5 inches
Row 95,5,5 inches
Row 96,7,10 inches
Row 97,10,10 inches
Row 98,8,10 inches
Row 99,15,15 inches
Row 100,6,10 inches
Row 101,12,15 inches
Row 102,6,10 inches
Row 103,10,10 inches
Row 104,13,15 inches
Row 105,8,10 inches
Row 106,12,15 inches
Row 107,6,10 inches
Row 108,10,10 inches
Row 109,7,10 inches
Row 110,5,5 inches
Row 111,7,10 inches
Row 112,11,15 inches
Row 113,10,10 inches
Row 114,11,15 inches
Row 115,9,10 inches
Row 116,12,15 inches
Row 117,8,10 inches
Row 118,8,10 inches
Row 119,8,10 inches
Row 120,11,15 inches
Row 121,12,15 inches
Row 122,15,15 inches
Row 123,10,10 inches
Row 124,12,15 inches
