Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,6,10 inches
Row 3,14,15 inches
Row 4,10,10 inches
Row 5,5,5 inches
Row 6,11,15 inches
Row 7,14,15 inches
Row 8,13,15 inches
Row 9,12,15 inches
Row 10,6,10 inches
Row 11,14,15 inches
Row 12,6,10 inches
Row 13,9,10 inches
Row 14,11,15 inches
Row 15,14,15 inches
Row 16,13,15 inches
Row 17,5,5 inches
Row 18,10,10 inches
Row 19,12,15 inches
Row 20,11,15 inches
Row 21,7,10 inches
Row 22,10,10 inches
Row 23,11,15 inches
Row 24,5,5 inches
Row 25,8,10 inches
Row 26,8,10 inches
Row 27,7,10 inches
Row 28,11,15 inches
Row 29,15,15 inches
Row 30,12,15 inches
Row 31,12,15 inches
Row 32,15,15 inches
Row 33,6,10 inches
Row 34,10,10 inches
Row 35,14,15 inches
Row 36,14,15 inches
Row 37,7,10 inches
Row 38,13,15 inches
Row 39,13,15 inches
Row 40,8,10 inches
Row 41,13,15 inches
Row 42,11,15 inches
Row 43,15,15 inches
Row 44,11,15 inches
Row 45,7,10 inches
Row 46,6,10 inches
Row 47,14,15 inches
Row 48,5,5 inches
Row 49,7,10 inches
Row 50,11,15 inches
Row 51,14,15 inches
Row 52,5,5 inches
Row 53,10,10 inches
Row 54,5,5 inches
Row 55,9,10 inches
Row 56,8,10 inches
Row 57,15,15 inches
Row 58,8,10 inches
Row 59,5,5 inches
Row 60,12,15 inches
Row 61,8,10 inches
Row 62,7,10 inches
Row 63,11,15 inches
Row 64,8,10 inches
Row 65,8,10 inches
Row 66,15,15 inches
Row 67,14,15 inches
Row 68,9,10 inches
Row 69,12,15 inches
Row 70,8,10 inches
Row 71,9,10 inches
Row 72,8,10 inches
Row 73,13,15 inches
Row 74,12,15 inches
Row 75,5,5 inches
Row 76,7,10 inches
Row 77,11,15 inches
Row 78,10,10 inches
Row 79,14,15 inches
Row 80,10,10 inches
Row 81,6,10 inches
Row 82,10,10 inches
Row 83,12,15 inches
Row 84,12,15 inches
Row 85,15,15 inches
Row 86,10,10 inches
Row 87,9,10 inches
Row 88,8,10 inches
Row 89,13,15 inches
Row 90,10,10 inches
Row 91,15,15 inches
Row 92,8,10 inches
Row 93,11,15 inches
Row 94,11,15 inches
Row 95,10,10 inches
Row 96,7,10 inches
Row 97,6,10 inches
Row 98,9,10 inches
Row 99,13,15 inches
Row 100,10,10 inches
Row 101,6,10 inches
Row 102,8,10 inches
Row 103,8,10 inches
Row 104,12,15 inches
Row 105,10,10 inches
Row 106,12,15 inches
Row 107,5,5 inches
Row 108,7,10 inches
Row 109,13,15 inches
Row 110,15,15 inches
Row 111,9,10 inches
Row 112,15,15 inches
Row 113,12,15 inches
Row 114,6,10 inches
Row 115,11,15 inches
Row 116,13,15 inches
Row 117,13,15 inches
Row 118,9,10 inches
Row 119,8,10 inches
Row 120,8,10 inches
Row 121,11,15 inches
Row 122,14,15 inches
Row 123,10,10 inches
Row 124,14,15 inches
Row 125,6,10 inches
Row 126,10,10 inches
Row 127,8,10 inches
Row 128,5,5 inches
Row 129,9,10 inches
Row 130,5,5 inches
Row 131,9,10 inches
Row 132,14,15 inches
Row 133,5,5 inches
Row 134,10,10 inches
Row 135,9,10 inches
Row 136,8,10 inches
Row 137,5,5 inches
Row 138,9,10 inches
Row 139,15,15 inches
Row 140,10,10 inches
Row 141,12,15 inches
Row 142,7,10 inches
Row 143,8,10 inches
Row 144,9,10 inches
Row 145,7,10 inches
Row 146,12,15 inches
Row 147,7,10 inches
Row 148,14,15 inches
Row 149,7,10 inches
Row 150,6,10 inches
Row 151,7,10 inches
Row 152,11,15 inches
Row 153,7,10 inches
Row 154,13,15 inches
Row 155,15,15 inches
Row 156,6,10 inches
Row 157,10,10 inches
Row 158,13,15 inches
Row 159,12,15 inches
Row 160,7,10 inches
Row 161,5,5 inches
Row 162,12,15 inches
Row 163,11,15 inches
Row 164,11,15 inches
Row 165,9,10 inches
Row 166,6,10 inches
Row 167,6,10 inches
Row 168,8,10 inches
Row 169,7,10 inches
Row 170,11,15 inches
Row 171,8,10 inches
Row 172,14,15 inches
Row 173,14,15 inches
Row 174,15,15 inches
Row 175,8,10 inches
Row 176,12,15 inches
Row 177,12,15 inches
Row 178,15,15 inches
Row 179,12,15 inches
Row 180,11,15 inches
Row 181,9,10 inches
Row 182,9,10 inches
Row 183,10,10 inches
Row 184,7,10 inches
Row 185,13,15 inches
Row 186,8,10 inches
Row 187,15,15 inches
Row 188,10,10 inches
Row 189,10,10 inches
Row 190,15,15 inches
Row 191,12,15 inches
Row 192,7,10 inches
Row 193,5,5 inches
Row 194,13,15 inches
Row 195,11,15 inches
Row 196,15,15 inches
Row 197,13,15 inches
Row 198,14,15 inches
Row 199,5,5 inches
