Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,10,10 inches
Row 3,10,10 inches
Row 4,15,15 inches
Row 5,13,15 inches
Row 6,9,10 inches
Row 7,9,10 inches
Row 8,8,10 inches
Row 9,6,10 inches
Row 10,15,15 inches
Row 11,5,5 inches
Row 12,9,10 inches
Row 13,5,5 inches
Row 14,8,10 inches
Row 15,11,15 inches
Row 16,15,15 inches
Row 17,5,5 inches
Row 18,9,10 inches
Row 19,12,15 inches
Row 20,14,15 inches
Row 21,10,10 inches
Row 22,13,15 inches
Row 23,10,10 inches
Row 24,13,15 inches
Row 25,11,15 inches
Row 26,5,5 inches
Row 27,5,5 inches
Row 28,11,15 inches
Row 29,9,10 inches
Row 30,7,10 inches
Row 31,7,10 inches
Row 32,15,15 inches
Row 33,14,15 inches
Row 34,6,10 inches
Row 35,15,15 inches
Row 36,6,10 inches
Row 37,13,15 inches
Row 38,6,10 inches
Row 39,12,15 inches
Row 40,15,15 inches
Row 41,12,15 inches
Row 42,11,15 inches
Row 43,10,10 inches
Row 44,8,10 inches
Row 45,15,15 inches
Row 46,13,15 inches
Row 47,5,5 inches
Row 48,11,15 inches
Row 49,8,10 inches
Row 50,14,15 inches
Row 51,5,5 inches
Row 52,6,10 inches
Row 53,5,5 inches
Row 54,9,10 inches
Row 55,6,10 inches
Row 56,10,10 inches
Row 57,13,15 inches
Row 58,11,15 inches
Row 59,15,15 inches
Row 60,13,15 inches
Row 61,5,5 inches
Row 62,6,10 inches
Row 63,8,10 inches
Row 64,11,15 inches
Row 65,13,15 inches
Row 66,8,10 inches
Row 67,7,10 inches
Row 68,5,5 inches
Row 69,13,15 inches
Row 70,7,10 inches
Row 71,9,10 inches
Row 72,5,5 inches
Row 73,9,10 inches
Row 74,8,10 inches
Row 75,12,15 inches
Row 76,12,15 inches
Row 77,7,10 inches
Row 78,11,15 inches
Row 79,5,5 inches
Row 80,9,10 inches
Row 81,15,15 inches
Row 82,14,15 inches
Row 83,9,10 inches
Row 84,7,10 inches
Row 85,11,15 inches
Row 86,14,15 inches
Row 87,10,10 inches
Row 88,11,15 inches
Row 89,14,15 inches
Row 90,9,10 inches
Row 91,9,10 inches
Row 92,14,15 inches
Row 93,6,10 inches
Row 94,11,15 inches
Row 95,5,5 inches
Row 96,9,10 inches
Row 97,14,15 inches
Row 98,12,15 inches
Row 99,11,15 inches
Row 100,14,15 inches
Row 101,15,15 inches
Row 102,13,15 inches
Row 103,10,10 inches
Row 104,14,15 inches
Row 105,8,10 inches
Row 106,12,15 inches
Row 107,8,10 inches
Row 108,10,10 inches
Row 109,8,10 inches
Row 110,13,15 inches
Row 111,6,10 inches
Row 112,9,10 inches
Row 113,10,10 inches
Row 114,14,15 inches
Row 115,6,10 inches
Row 116,13,15 inches
Row 117,5,5 inches
Row 118,11,15 inches
Row 119,9,10 inches
Row 120,11,15 inches
Row 121,8,10 inches
Row 122,8,10 inches
Row 123,11,15 inches
Row 124,13,15 inches
Row 125,15,15 inches
Row 126,14,15 inches
Row 127,6,10 inches
Row 128,8,10 inches
Row 129,15,15 inches
Row 130,7,10 inches
Row 131,6,10 inches
Row 132,9,10 inches
Row 133,14,15 inches
Row 134,9,10 inches
Row 135,10,10 inches
Row 136,14,15 inches
Row 137,9,10 inches
Row 138,5,5 inches
Row 139,8,10 inches
Row 140,7,10 inches
Row 141,6,10 inches
Row 142,14,15 inches
Row 143,13,15 inches
Row 144,6,10 inches
Row 145,15,15 inches
Row 146,11,15 inches
Row 147,14,15 inches
Row 148,12,15 inches
Row 149,13,15 inches
Row 150,6,10 inches
Row 151,5,5 inches
Row 152,8,10 inches
Row 153,13,15 inches
Row 154,11,15 inches
Row 155,13,15 inches
Row 156,13,15 inches
Row 157,5,5 inches
Row 158,9,10 inches
Row 159,7,10 inches
Row 160,10,10 inches
Row 161,7,10 inches
