Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,11,15 inches
Row 3,6,10 inches
Row 4,9,10 inches
Row 5,7,10 inches
Row 6,5,5 inches
Row 7,14,15 inches
Row 8,8,10 inches
Row 9,8,10 inches
Row 10,6,10 inches
Row 11,12,15 inches
Row 12,14,15 inches
Row 13,10,10 inches
Row 14,13,15 inches
Row 15,9,10 inches
Row 16,14,15 inches
Row 17,5,5 inches
Row 18,14,15 inches
Row 19,11,15 inches
Row 20,14,15 inches
Row 21,9,10 inches
Row 22,7,10 inches
Row 23,14,15 inches
Row 24,6,10 inches
Row 25,8,10 inches
Row 26,10,10 inches
Row 27,7,10 inches
Row 28,14,15 inches
Row 29,8,10 inches
Row 30,13,15 inches
Row 31,7,10 inches
Row 32,7,10 inches
Row 33,12,15 inches
Row 34,12,15 inches
Row 35,9,10 inches
Row 36,11,15 inches
Row 37,5,5 inches
Row 38,11,15 inches
Row 39,6,10 inches
Row 40,6,10 inches
Row 41,14,15 inches
Row 42,6,10 inches
Row 43,9,10 inches
Row 44,7,10 inches
Row 45,7,10 inches
Row 46,9,10 inches
Row 47,7,10 inches
Row 48,12,15 inches
Row 49,10,10 inches
Row 50,13,15 inches
Row 51,11,15 inches
Row 52,6,10 inches
Row 53,8,10 inches
Row 54,6,10 inches
Row 55,13,15 inches
Row 56,10,10 inches
Row 57,6,10 inches
Row 58,15,15 inches
Row 59,13,15 inches
Row 60,8,10 inches
Row 61,11,15 inches
Row 62,15,15 inches
Row 63,12,15 inches
Row 64,6,10 inches
Row 65,9,10 inches
Row 66,13,15 inches
Row 67,13,15 inches
Row 68,8,10 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,15,15 inches
Row 72,9,10 inches
Row 73,14,15 inches
Row 74,13,15 inches
Row 75,10,10 inches
Row 76,11,15 inches
Row 77,10,10 inches
Row 78,10,10 inches
Row 79,13,15 inches
Row 80,8,10 inches
Row 81,9,10 inches
Row 82,8,10 inches
Row 83,11,15 inches
Row 84,13,15 inches
Row 85,10,10 inches
Row 86,7,10 inches
Row 87,6,10 inches
Row 88,9,10 inches
Row 89,15,15 inches
Row 90,7,10 inches
Row 91,9,10 inches
Row 92,7,10 inches
Row 93,13,15 inches
Row 94,9,10 inches
Row 95,8,10 inches
Row 96,15,15 inches
Row 97,8,10 inches
Row 98,15,15 inches
Row 99,14,15 inches
Row 100,15,15 inches
Row 101,5,5 inches
Row 102,11,15 inches
Row 103,13,15 inches
Row 104,13,15 inches
Row 105,6,10 inches
Row 106,5,5 inches
Row 107,8,10 inches
Row 108,10,10 inches
Row 109,7,10 inches
Row 110,12,15 inches
Row 111,10,10 inches
Row 112,11,15 inches
Row 113,6,10 inches
Row 114,12,15 inches
Row 115,6,10 inches
Row 116,11,15 inches
Row 117,12,15 inches
Row 118,7,10 inches
Row 119,11,15 inches
Row 120,9,10 inches
Row 121,7,10 inches
Row 122,13,15 inches
Row 123,6,10 inches
Row 124,6,10 inches
Row 125,6,10 inches
Row 126,9,10 inches
Row 127,12,15 inches
Row 128,6,10 inches
Row 129,9,10 inches
Row 130,12,15 inches
Row 131,7,10 inches
Row 132,5,5 inches
Row 133,7,10 inches
Row 134,9,10 inches
Row 135,5,5 inches
Row 136,10,10 inches
Row 137,6,10 inches
Row 138,10,10 inches
Row 139,8,10 inches
Row 140,5,5 inches
Row 141,10,10 inches
Row 142,15,15 inches
Row 143,7,10 inches
Row 144,9,10 inches
Row 145,12,15 inches
Row 146,10,10 inches
Row 147,15,15 inches
Row 148,7,10 inches
Row 149,14,15 inches
Row 150,9,10 inches
Row 151,15,15 inches
Row 152,15,15 inches
Row 153,13,15 inches
Row 154,5,5 inches
Row 155,15,15 inches
Row 156,9,10 inches
Row 157,15,15 inches
Row 158,12,15 inches
Row 159,8,10 inches
Row 160,7,10 inches
Row 161,12,15 inches
Row 162,9,10 inches
Row 163,9,10 inches
Row 164,15,15 inches
Row 165,8,10 inches
Row 166,11,15 inches
Row 167,5,5 inches
Row 168,8,10 inches
Row 169,11,15 inches
Row 170,11,15 inches
Row 171,12,15 inches
Row 172,11,15 inches
Row 173,13,15 inches
Row 174,9,10 inches
Row 175,10,10 inches
Row 176,11,15 inches
Row 177,8,10 inches
Row 178,13,15 inches
Row 179,12,15 inches
Row 180,13,15 inches
Row 181,12,15 inches
Row 182,14,15 inches
Row 183,10,10 inches
Row 184,8,10 inches
Row 185,13,15 inches
Row 186,10,10 inches
Row 187,7,10 inches
Row 188,13,15 inches
Row 189,10,10 inches
Row 190,14,15 inches
Row 191,15,15 inches
Row 192,14,15 inches
Row 193,7,10 inches
Row 194,12,15 inches
Row 195,6,10 inches
Row 196,7,10 inches
Row 197,14,15 inches
Row 198,11,15 inches
Row 199,11,15 inches
