Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,7,10 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,13,15 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,12,15 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,15,15 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,6,10 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,5,5 inches,15 inches
Row 37,11,15 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,13,15 inches,15 inches
Row 42,8,10 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,5,5 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,7,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,12,15 inches,15 inches
Row 64,14,15 inches,15 inches
Row 65,6,10 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,9,10 inches,15 inches
Row 68,12,15 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,13,15 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,5,5 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,7,10 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,6,10 inches,15 inches
Row 91,12,15 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,15,15 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,9,10 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,7,10 inches,15 inches
Row 102,14,15 inches,15 inches
Row 103,11,15 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,9,10 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,14,15 inches,15 inches
Row 112,6,10 inches,15 inches
Row 113,9,10 inches,15 inches
