Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,5,5 inches
Row 3,8,10 inches
Row 4,14,15 inches
Row 5,14,15 inches
Row 6,6,10 inches
Row 7,14,15 inches
Row 8,13,15 inches
Row 9,10,10 inches
Row 10,13,15 inches
Row 11,15,15 inches
Row 12,13,15 inches
Row 13,5,5 inches
Row 14,14,15 inches
Row 15,15,15 inches
Row 16,7,10 inches
Row 17,12,15 inches
Row 18,13,15 inches
Row 19,11,15 inches
Row 20,14,15 inches
Row 21,7,10 inches
Row 22,7,10 inches
Row 23,12,15 inches
Row 24,8,10 inches
Row 25,11,15 inches
Row 26,10,10 inches
Row 27,15,15 inches
Row 28,11,15 inches
Row 29,13,15 inches
Row 30,13,15 inches
Row 31,6,10 inches
Row 32,9,10 inches
Row 33,5,5 inches
Row 34,9,10 inches
Row 35,6,10 inches
Row 36,6,10 inches
Row 37,5,5 inches
Row 38,15,15 inches
Row 39,14,15 inches
Row 40,13,15 inches
Row 41,5,5 inches
Row 42,11,15 inches
Row 43,10,10 inches
Row 44,12,15 inches
Row 45,7,10 inches
Row 46,6,10 inches
Row 47,15,15 inches
Row 48,6,10 inches
Row 49,11,15 inches
Row 50,15,15 inches
Row 51,13,15 inches
Row 52,9,10 inches
Row 53,12,15 inches
Row 54,9,10 inches
Row 55,12,15 inches
Row 56,9,10 inches
Row 57,9,10 inches
Row 58,12,15 inches
Row 59,14,15 inches
Row 60,11,15 inches
Row 61,11,15 inches
Row 62,6,10 inches
Row 63,14,15 inches
Row 64,14,15 inches
Row 65,8,10 inches
Row 66,8,10 inches
Row 67,8,10 inches
Row 68,15,15 inches
Row 69,14,15 inches
Row 70,13,15 inches
Row 71,11,15 inches
Row 72,5,5 inches
Row 73,6,10 inches
Row 74,15,15 inches
Row 75,15,15 inches
Row 76,9,10 inches
Row 77,15,15 inches
Row 78,12,15 inches
Row 79,13,15 inches
Row 80,14,15 inches
Row 81,14,15 inches
Row 82,8,10 inches
Row 83,15,15 inches
Row 84,7,10 inches
Row 85,5,5 inches
Row 86,8,10 inches
Row 87,10,10 inches
Row 88,11,15 inches
Row 89,12,15 inches
Row 90,5,5 inches
Row 91,14,15 inches
Row 92,8,10 inches
Row 93,6,10 inches
Row 94,7,10 inches
Row 95,8,10 inches
Row 96,7,10 inches
Row 97,15,15 inches
Row 98,15,15 inches
Row 99,9,10 inches
Row 100,10,10 inches
Row 101,12,15 inches
Row 102,10,10 inches
Row 103,7,10 inches
Row 104,10,10 inches
Row 105,5,5 inches
Row 106,8,10 inches
Row 107,9,10 inches
Row 108,7,10 inches
Row 109,15,15 inches
Row 110,7,10 inches
Row 111,11,15 inches
Row 112,6,10 inches
Row 113,13,15 inches
Row 114,7,10 inches
Row 115,13,15 inches
Row 116,6,10 inches
Row 117,11,15 inches
Row 118,13,15 inches
Row 119,10,10 inches
Row 120,7,10 inches
Row 121,12,15 inches
Row 122,13,15 inches
Row 123,12,15 inches
Row 124,14,15 inches
Row 125,11,15 inches
Row 126,10,10 inches
Row 127,13,15 inches
Row 128,14,15 inches
Row 129,6,10 inches
Row 130,10,10 inches
Row 131,8,10 inches
Row 132,14,15 inches
Row 133,5,5 inches
Row 134,15,15 inches
Row 135,13,15 inches
Row 136,11,15 inches
Row 137,12,15 inches
Row 138,15,15 inches
Row 139,10,10 inches
Row 140,7,10 inches
Row 141,12,15 inches
Row 142,6,10 inches
Row 143,6,10 inches
Row 144,9,10 inches
Row 145,5,5 inches
Row 146,13,15 inches
Row 147,6,10 inches
Row 148,5,5 inches
