Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,13,15 inches,15 inches
Row 46,14,15 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,5,5 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,15,15 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,9,10 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,9,10 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,8,10 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,12,15 inches,15 inches
Row 92,6,10 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,15,15 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,6,10 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,13,15 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,12,15 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,6,10 inches,15 inches
Row 114,12,15 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,5,5 inches,15 inches
Row 118,14,15 inches,15 inches
Row 119,10,10 inches,15 inches
Row 120,7,10 inches,15 inches
Row 121,6,10 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,10,10 inches,15 inches
Row 124,6,10 inches,15 inches
Row 125,10,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,15,15 inches,15 inches
