Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,8,10 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,6,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,5,5 inches,15 inches
Row 37,11,15 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,5,5 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,12,15 inches,15 inches
Row 54,14,15 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,5,5 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,6,10 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,13,15 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,10,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,9,10 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,10,10 inches,15 inches
Row 101,6,10 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,10,10 inches,15 inches
Row 106,7,10 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,9,10 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,12,15 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,13,15 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,12,15 inches,15 inches
Row 120,9,10 inches,15 inches
Row 121,10,10 inches,15 inches
Row 122,7,10 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,7,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,15,15 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,5,5 inches,15 inches
Row 131,7,10 inches,15 inches
Row 132,12,15 inches,15 inches
Row 133,8,10 inches,15 inches
Row 134,7,10 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,7,10 inches,15 inches
Row 138,7,10 inches,15 inches
Row 139,8,10 inches,15 inches
Row 140,11,15 inches,15 inches
Row 141,6,10 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,11,15 inches,15 inches
Row 144,13,15 inches,15 inches
Row 145,15,15 inches,15 inches
Row 146,9,10 inches,15 inches
Row 147,13,15 inches,15 inches
Row 148,15,15 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,7,10 inches,15 inches
Row 151,11,15 inches,15 inches
Row 152,5,5 inches,15 inches
Row 153,10,10 inches,15 inches
Row 154,5,5 inches,15 inches
Row 155,10,10 inches,15 inches
Row 156,14,15 inches,15 inches
Row 157,10,10 inches,15 inches
Row 158,9,10 inches,15 inches
Row 159,8,10 inches,15 inches
Row 160,9,10 inches,15 inches
Row 161,14,15 inches,15 inches
Row 162,11,15 inches,15 inches
Row 163,14,15 inches,15 inches
Row 164,13,15 inches,15 inches
Row 165,6,10 inches,15 inches
Row 166,12,15 inches,15 inches
Row 167,10,10 inches,15 inches
Row 168,13,15 inches,15 inches
Row 169,9,10 inches,15 inches
Row 170,11,15 inches,15 inches
Row 171,5,5 inches,15 inches
Row 172,11,15 inches,15 inches
Row 173,10,10 inches,15 inches
Row 174,5,5 inches,15 inches
Row 175,14,15 inches,15 inches
Row 176,12,15 inches,15 inches
