Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,8,10 inches
Row 3,7,10 inches
Row 4,9,10 inches
Row 5,15,15 inches
Row 6,7,10 inches
Row 7,12,15 inches
Row 8,9,10 inches
Row 9,14,15 inches
Row 10,10,10 inches
Row 11,7,10 inches
Row 12,8,10 inches
Row 13,14,15 inches
Row 14,7,10 inches
Row 15,15,15 inches
Row 16,10,10 inches
Row 17,10,10 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,9,10 inches
Row 21,5,5 inches
Row 22,15,15 inches
Row 23,13,15 inches
Row 24,8,10 inches
Row 25,7,10 inches
Row 26,6,10 inches
Row 27,6,10 inches
Row 28,6,10 inches
Row 29,7,10 inches
Row 30,5,5 inches
Row 31,6,10 inches
Row 32,7,10 inches
Row 33,12,15 inches
Row 34,11,15 inches
Row 35,10,10 inches
Row 36,5,5 inches
Row 37,14,15 inches
Row 38,5,5 inches
Row 39,14,15 inches
Row 40,5,5 inches
Row 41,9,10 inches
Row 42,11,15 inches
Row 43,13,15 inches
Row 44,11,15 inches
Row 45,10,10 inches
Row 46,7,10 inches
Row 47,11,15 inches
Row 48,12,15 inches
Row 49,13,15 inches
Row 50,7,10 inches
Row 51,13,15 inches
Row 52,10,10 inches
Row 53,10,10 inches
Row 54,7,10 inches
Row 55,8,10 inches
Row 56,7,10 inches
Row 57,15,15 inches
Row 58,9,10 inches
Row 59,6,10 inches
Row 60,12,15 inches
Row 61,11,15 inches
Row 62,12,15 inches
Row 63,11,15 inches
Row 64,14,15 inches
Row 65,14,15 inches
Row 66,8,10 inches
Row 67,5,5 inches
Row 68,14,15 inches
Row 69,10,10 inches
Row 70,9,10 inches
Row 71,9,10 inches
Row 72,5,5 inches
Row 73,12,15 inches
Row 74,15,15 inches
Row 75,13,15 inches
Row 76,8,10 inches
Row 77,15,15 inches
Row 78,5,5 inches
Row 79,14,15 inches
Row 80,14,15 inches
Row 81,15,15 inches
Row 82,12,15 inches
Row 83,10,10 inches
Row 84,7,10 inches
Row 85,7,10 inches
Row 86,6,10 inches
Row 87,9,10 inches
Row 88,5,5 inches
Row 89,11,15 inches
Row 90,15,15 inches
Row 91,6,10 inches
Row 92,14,15 inches
Row 93,7,10 inches
Row 94,11,15 inches
Row 95,8,10 inches
Row 96,7,10 inches
Row 97,8,10 inches
Row 98,13,15 inches
Row 99,12,15 inches
Row 100,15,15 inches
Row 101,11,15 inches
Row 102,12,15 inches
Row 103,14,15 inches
Row 104,15,15 inches
Row 105,15,15 inches
Row 106,13,15 inches
Row 107,14,15 inches
Row 108,8,10 inches
Row 109,5,5 inches
Row 110,7,10 inches
Row 111,6,10 inches
Row 112,10,10 inches
Row 113,15,15 inches
Row 114,8,10 inches
Row 115,15,15 inches
Row 116,8,10 inches
Row 117,14,15 inches
