Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,14,15 inches
Row 3,8,10 inches
Row 4,9,10 inches
Row 5,9,10 inches
Row 6,14,15 inches
Row 7,10,10 inches
Row 8,6,10 inches
Row 9,10,10 inches
Row 10,10,10 inches
Row 11,5,5 inches
Row 12,14,15 inches
Row 13,14,15 inches
Row 14,5,5 inches
Row 15,13,15 inches
Row 16,5,5 inches
Row 17,13,15 inches
Row 18,11,15 inches
Row 19,7,10 inches
Row 20,12,15 inches
Row 21,11,15 inches
Row 22,14,15 inches
Row 23,9,10 inches
Row 24,14,15 inches
Row 25,10,10 inches
Row 26,11,15 inches
Row 27,13,15 inches
Row 28,14,15 inches
Row 29,15,15 inches
Row 30,15,15 inches
Row 31,15,15 inches
Row 32,15,15 inches
Row 33,6,10 inches
Row 34,7,10 inches
Row 35,12,15 inches
Row 36,8,10 inches
Row 37,12,15 inches
Row 38,6,10 inches
Row 39,5,5 inches
Row 40,7,10 inches
Row 41,5,5 inches
Row 42,15,15 inches
Row 43,12,15 inches
Row 44,5,5 inches
Row 45,10,10 inches
Row 46,5,5 inches
Row 47,15,15 inches
Row 48,7,10 inches
Row 49,13,15 inches
Row 50,5,5 inches
Row 51,5,5 inches
Row 52,9,10 inches
Row 53,7,10 inches
Row 54,11,15 inches
Row 55,7,10 inches
Row 56,14,15 inches
Row 57,10,10 inches
Row 58,10,10 inches
Row 59,10,10 inches
Row 60,5,5 inches
Row 61,13,15 inches
Row 62,9,10 inches
Row 63,8,10 inches
Row 64,12,15 inches
Row 65,15,15 inches
Row 66,9,10 inches
Row 67,12,15 inches
Row 68,14,15 inches
Row 69,15,15 inches
Row 70,14,15 inches
Row 71,11,15 inches
Row 72,8,10 inches
Row 73,9,10 inches
Row 74,5,5 inches
Row 75,7,10 inches
Row 76,5,5 inches
Row 77,15,15 inches
Row 78,13,15 inches
Row 79,11,15 inches
Row 80,14,15 inches
Row 81,12,15 inches
Row 82,7,10 inches
Row 83,5,5 inches
Row 84,11,15 inches
Row 85,12,15 inches
Row 86,13,15 inches
Row 87,6,10 inches
Row 88,13,15 inches
Row 89,8,10 inches
Row 90,9,10 inches
Row 91,11,15 inches
Row 92,14,15 inches
Row 93,10,10 inches
Row 94,12,15 inches
Row 95,14,15 inches
Row 96,9,10 inches
Row 97,10,10 inches
Row 98,15,15 inches
Row 99,10,10 inches
Row 100,5,5 inches
Row 101,11,15 inches
Row 102,15,15 inches
Row 103,8,10 inches
Row 104,13,15 inches
Row 105,10,10 inches
Row 106,12,15 inches
Row 107,15,15 inches
Row 108,8,10 inches
Row 109,6,10 inches
Row 110,8,10 inches
Row 111,7,10 inches
Row 112,14,15 inches
Row 113,7,10 inches
Row 114,14,15 inches
Row 115,8,10 inches
Row 116,12,15 inches
Row 117,10,10 inches
Row 118,14,15 inches
Row 119,14,15 inches
Row 120,9,10 inches
Row 121,11,15 inches
Row 122,8,10 inches
Row 123,7,10 inches
Row 124,9,10 inches
Row 125,12,15 inches
Row 126,7,10 inches
Row 127,13,15 inches
Row 128,6,10 inches
Row 129,6,10 inches
Row 130,9,10 inches
Row 131,10,10 inches
Row 132,10,10 inches
Row 133,5,5 inches
Row 134,8,10 inches
Row 135,9,10 inches
Row 136,6,10 inches
Row 137,11,15 inches
Row 138,9,10 inches
Row 139,7,10 inches
Row 140,7,10 inches
Row 141,6,10 inches
Row 142,13,15 inches
Row 143,15,15 inches
Row 144,15,15 inches
Row 145,7,10 inches
Row 146,8,10 inches
Row 147,6,10 inches
Row 148,15,15 inches
Row 149,14,15 inches
Row 150,6,10 inches
Row 151,10,10 inches
