Row,Number of Houses,Pipe Size,pipe_size
Row 1,5,5 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,12,15 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,14,15 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,9,10 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,8,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,5,5 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,7,10 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,6,10 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,5,5 inches,15 inches
Row 62,14,15 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,10,10 inches,15 inches
Row 71,15,15 inches,15 inches
Row 72,11,15 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,11,15 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,7,10 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,13,15 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,15,15 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,14,15 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,8,10 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,10,10 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,14,15 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,9,10 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,15,15 inches,15 inches
Row 132,8,10 inches,15 inches
Row 133,13,15 inches,15 inches
Row 134,10,10 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,13,15 inches,15 inches
Row 137,5,5 inches,15 inches
Row 138,10,10 inches,15 inches
Row 139,12,15 inches,15 inches
Row 140,15,15 inches,15 inches
Row 141,8,10 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,12,15 inches,15 inches
Row 144,15,15 inches,15 inches
Row 145,15,15 inches,15 inches
Row 146,5,5 inches,15 inches
Row 147,12,15 inches,15 inches
Row 148,11,15 inches,15 inches
Row 149,8,10 inches,15 inches
Row 150,9,10 inches,15 inches
Row 151,10,10 inches,15 inches
Row 152,5,5 inches,15 inches
Row 153,12,15 inches,15 inches
Row 154,14,15 inches,15 inches
Row 155,7,10 inches,15 inches
Row 156,9,10 inches,15 inches
Row 157,13,15 inches,15 inches
Row 158,14,15 inches,15 inches
Row 159,5,5 inches,15 inches
Row 160,10,10 inches,15 inches
Row 161,9,10 inches,15 inches
Row 162,10,10 inches,15 inches
Row 163,6,10 inches,15 inches
Row 164,10,10 inches,15 inches
Row 165,7,10 inches,15 inches
Row 166,8,10 inches,15 inches
Row 167,8,10 inches,15 inches
Row 168,5,5 inches,15 inches
Row 169,10,10 inches,15 inches
