Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,14,15 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,10,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,6,10 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,13,15 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,14,15 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,13,15 inches,15 inches
Row 48,7,10 inches,15 inches
Row 49,8,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,11,15 inches,15 inches
Row 61,9,10 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,10,10 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,15,15 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,10,10 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,15,15 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,13,15 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,6,10 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,11,15 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,14,15 inches,15 inches
Row 113,15,15 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,8,10 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,12,15 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,11,15 inches,15 inches
Row 121,13,15 inches,15 inches
Row 122,5,5 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,13,15 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,10,10 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,15,15 inches,15 inches
Row 129,15,15 inches,15 inches
Row 130,9,10 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,5,5 inches,15 inches
Row 133,7,10 inches,15 inches
Row 134,7,10 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,11,15 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,9,10 inches,15 inches
Row 139,15,15 inches,15 inches
Row 140,6,10 inches,15 inches
Row 141,10,10 inches,15 inches
Row 142,15,15 inches,15 inches
Row 143,10,10 inches,15 inches
Row 144,10,10 inches,15 inches
Row 145,12,15 inches,15 inches
Row 146,14,15 inches,15 inches
Row 147,9,10 inches,15 inches
Row 148,7,10 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,14,15 inches,15 inches
Row 151,12,15 inches,15 inches
Row 152,9,10 inches,15 inches
Row 153,10,10 inches,15 inches
Row 154,14,15 inches,15 inches
Row 155,10,10 inches,15 inches
Row 156,9,10 inches,15 inches
Row 157,8,10 inches,15 inches
Row 158,7,10 inches,15 inches
Row 159,6,10 inches,15 inches
Row 160,15,15 inches,15 inches
Row 161,7,10 inches,15 inches
Row 162,6,10 inches,15 inches
Row 163,11,15 inches,15 inches
Row 164,8,10 inches,15 inches
Row 165,13,15 inches,15 inches
Row 166,14,15 inches,15 inches
Row 167,12,15 inches,15 inches
Row 168,11,15 inches,15 inches
Row 169,9,10 inches,15 inches
Row 170,13,15 inches,15 inches
Row 171,14,15 inches,15 inches
Row 172,5,5 inches,15 inches
Row 173,12,15 inches,15 inches
Row 174,9,10 inches,15 inches
