Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,5,5 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,5,5 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,10,10 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,15,15 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,9,10 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,9,10 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,13,15 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,8,10 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,5,5 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,7,10 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,15,15 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,5,5 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,13,15 inches,15 inches
Row 115,15,15 inches,15 inches
Row 116,13,15 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,13,15 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,8,10 inches,15 inches
Row 124,9,10 inches,15 inches
Row 125,8,10 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,10,10 inches,15 inches
Row 129,13,15 inches,15 inches
