Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,14,15 inches
Row 3,8,10 inches
Row 4,15,15 inches
Row 5,11,15 inches
Row 6,7,10 inches
Row 7,10,10 inches
Row 8,8,10 inches
Row 9,12,15 inches
Row 10,13,15 inches
Row 11,14,15 inches
Row 12,6,10 inches
Row 13,15,15 inches
Row 14,10,10 inches
Row 15,15,15 inches
Row 16,14,15 inches
Row 17,13,15 inches
Row 18,9,10 inches
Row 19,7,10 inches
Row 20,10,10 inches
Row 21,11,15 inches
Row 22,13,15 inches
Row 23,11,15 inches
Row 24,10,10 inches
Row 25,9,10 inches
Row 26,6,10 inches
Row 27,14,15 inches
Row 28,12,15 inches
Row 29,14,15 inches
Row 30,10,10 inches
Row 31,10,10 inches
Row 32,8,10 inches
Row 33,8,10 inches
Row 34,7,10 inches
Row 35,9,10 inches
Row 36,15,15 inches
Row 37,9,10 inches
Row 38,7,10 inches
Row 39,9,10 inches
Row 40,13,15 inches
Row 41,15,15 inches
Row 42,15,15 inches
Row 43,9,10 inches
Row 44,8,10 inches
Row 45,9,10 inches
Row 46,7,10 inches
Row 47,12,15 inches
Row 48,8,10 inches
Row 49,6,10 inches
Row 50,11,15 inches
Row 51,7,10 inches
Row 52,10,10 inches
Row 53,12,15 inches
Row 54,8,10 inches
Row 55,11,15 inches
Row 56,11,15 inches
Row 57,12,15 inches
Row 58,12,15 inches
Row 59,12,15 inches
Row 60,8,10 inches
Row 61,15,15 inches
Row 62,9,10 inches
Row 63,5,5 inches
Row 64,13,15 inches
Row 65,11,15 inches
Row 66,11,15 inches
Row 67,9,10 inches
Row 68,14,15 inches
Row 69,7,10 inches
Row 70,10,10 inches
Row 71,14,15 inches
Row 72,10,10 inches
Row 73,7,10 inches
Row 74,14,15 inches
Row 75,7,10 inches
Row 76,5,5 inches
Row 77,11,15 inches
Row 78,5,5 inches
Row 79,5,5 inches
Row 80,6,10 inches
Row 81,9,10 inches
Row 82,5,5 inches
Row 83,12,15 inches
Row 84,7,10 inches
Row 85,7,10 inches
Row 86,6,10 inches
Row 87,13,15 inches
Row 88,10,10 inches
Row 89,14,15 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,11,15 inches
Row 93,9,10 inches
Row 94,10,10 inches
Row 95,6,10 inches
Row 96,8,10 inches
Row 97,8,10 inches
Row 98,11,15 inches
Row 99,5,5 inches
Row 100,11,15 inches
Row 101,8,10 inches
Row 102,6,10 inches
Row 103,12,15 inches
Row 104,7,10 inches
Row 105,14,15 inches
Row 106,6,10 inches
Row 107,15,15 inches
Row 108,15,15 inches
Row 109,6,10 inches
Row 110,8,10 inches
Row 111,8,10 inches
Row 112,6,10 inches
Row 113,13,15 inches
Row 114,15,15 inches
Row 115,12,15 inches
Row 116,6,10 inches
Row 117,5,5 inches
Row 118,9,10 inches
Row 119,5,5 inches
Row 120,10,10 inches
Row 121,13,15 inches
Row 122,13,15 inches
Row 123,12,15 inches
Row 124,7,10 inches
Row 125,8,10 inches
Row 126,14,15 inches
Row 127,8,10 inches
Row 128,14,15 inches
Row 129,12,15 inches
Row 130,10,10 inches
Row 131,11,15 inches
Row 132,6,10 inches
Row 133,9,10 inches
Row 134,13,15 inches
Row 135,15,15 inches
Row 136,6,10 inches
Row 137,14,15 inches
Row 138,9,10 inches
Row 139,6,10 inches
Row 140,12,15 inches
Row 141,12,15 inches
Row 142,6,10 inches
