Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,5,5 inches
Row 3,9,10 inches
Row 4,6,10 inches
Row 5,10,10 inches
Row 6,9,10 inches
Row 7,14,15 inches
Row 8,15,15 inches
Row 9,7,10 inches
Row 10,7,10 inches
Row 11,12,15 inches
Row 12,6,10 inches
Row 13,10,10 inches
Row 14,6,10 inches
Row 15,15,15 inches
Row 16,8,10 inches
Row 17,8,10 inches
Row 18,12,15 inches
Row 19,15,15 inches
Row 20,15,15 inches
Row 21,11,15 inches
Row 22,6,10 inches
Row 23,15,15 inches
Row 24,11,15 inches
Row 25,14,15 inches
Row 26,9,10 inches
Row 27,9,10 inches
Row 28,7,10 inches
Row 29,9,10 inches
Row 30,11,15 inches
Row 31,8,10 inches
Row 32,5,5 inches
Row 33,6,10 inches
Row 34,14,15 inches
Row 35,15,15 inches
Row 36,7,10 inches
Row 37,14,15 inches
Row 38,6,10 inches
Row 39,7,10 inches
Row 40,8,10 inches
Row 41,8,10 inches
Row 42,9,10 inches
Row 43,8,10 inches
Row 44,13,15 inches
Row 45,8,10 inches
Row 46,10,10 inches
Row 47,11,15 inches
Row 48,9,10 inches
Row 49,10,10 inches
Row 50,9,10 inches
Row 51,11,15 inches
Row 52,12,15 inches
Row 53,15,15 inches
Row 54,13,15 inches
Row 55,12,15 inches
Row 56,11,15 inches
Row 57,10,10 inches
Row 58,15,15 inches
Row 59,7,10 inches
Row 60,8,10 inches
Row 61,7,10 inches
Row 62,5,5 inches
Row 63,9,10 inches
Row 64,5,5 inches
Row 65,5,5 inches
Row 66,15,15 inches
Row 67,7,10 inches
Row 68,9,10 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,14,15 inches
Row 72,14,15 inches
Row 73,13,15 inches
Row 74,10,10 inches
Row 75,12,15 inches
Row 76,9,10 inches
Row 77,11,15 inches
Row 78,11,15 inches
Row 79,6,10 inches
Row 80,11,15 inches
Row 81,13,15 inches
Row 82,13,15 inches
Row 83,8,10 inches
Row 84,15,15 inches
Row 85,14,15 inches
Row 86,9,10 inches
Row 87,10,10 inches
Row 88,13,15 inches
Row 89,6,10 inches
Row 90,12,15 inches
Row 91,10,10 inches
Row 92,13,15 inches
Row 93,8,10 inches
Row 94,14,15 inches
Row 95,12,15 inches
Row 96,9,10 inches
Row 97,13,15 inches
Row 98,6,10 inches
Row 99,8,10 inches
Row 100,8,10 inches
Row 101,11,15 inches
Row 102,10,10 inches
Row 103,12,15 inches
Row 104,6,10 inches
Row 105,11,15 inches
Row 106,7,10 inches
Row 107,15,15 inches
Row 108,8,10 inches
Row 109,8,10 inches
Row 110,8,10 inches
Row 111,14,15 inches
Row 112,10,10 inches
Row 113,14,15 inches
Row 114,6,10 inches
Row 115,15,15 inches
Row 116,8,10 inches
Row 117,8,10 inches
Row 118,6,10 inches
Row 119,9,10 inches
Row 120,6,10 inches
Row 121,6,10 inches
Row 122,6,10 inches
Row 123,13,15 inches
Row 124,9,10 inches
Row 125,15,15 inches
Row 126,15,15 inches
Row 127,10,10 inches
Row 128,10,10 inches
Row 129,8,10 inches
Row 130,13,15 inches
Row 131,11,15 inches
Row 132,5,5 inches
Row 133,11,15 inches
Row 134,5,5 inches
Row 135,8,10 inches
Row 136,8,10 inches
Row 137,7,10 inches
Row 138,12,15 inches
Row 139,10,10 inches
Row 140,15,15 inches
Row 141,6,10 inches
Row 142,6,10 inches
Row 143,7,10 inches
Row 144,13,15 inches
Row 145,11,15 inches
Row 146,8,10 inches
Row 147,12,15 inches
Row 148,12,15 inches
Row 149,5,5 inches
Row 150,5,5 inches
Row 151,15,15 inches
Row 152,10,10 inches
Row 153,11,15 inches
Row 154,13,15 inches
Row 155,12,15 inches
