Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,8,10 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,10,10 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,11,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,13,15 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,15,15 inches,15 inches
Row 45,8,10 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,9,10 inches,15 inches
Row 52,10,10 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,12,15 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,9,10 inches,15 inches
Row 67,5,5 inches,15 inches
Row 68,12,15 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,5,5 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,12,15 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,5,5 inches,15 inches
Row 80,14,15 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,12,15 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,14,15 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,15,15 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,15,15 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,10,10 inches,15 inches
