Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,13,15 inches,15 inches
Row 23,6,10 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,13,15 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,14,15 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,7,10 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,6,10 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,7,10 inches,15 inches
Row 63,15,15 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,9,10 inches,15 inches
Row 69,8,10 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,7,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,5,5 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,15,15 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,5,5 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,7,10 inches,15 inches
Row 104,9,10 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,11,15 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,8,10 inches,15 inches
Row 111,14,15 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,8,10 inches,15 inches
Row 115,9,10 inches,15 inches
Row 116,12,15 inches,15 inches
Row 117,6,10 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,6,10 inches,15 inches
Row 120,11,15 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,5,5 inches,15 inches
Row 125,13,15 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,11,15 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,15,15 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,13,15 inches,15 inches
Row 134,8,10 inches,15 inches
Row 135,8,10 inches,15 inches
Row 136,15,15 inches,15 inches
Row 137,7,10 inches,15 inches
Row 138,13,15 inches,15 inches
Row 139,7,10 inches,15 inches
Row 140,7,10 inches,15 inches
Row 141,5,5 inches,15 inches
Row 142,7,10 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,10,10 inches,15 inches
Row 145,11,15 inches,15 inches
Row 146,7,10 inches,15 inches
Row 147,7,10 inches,15 inches
