Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,6,10 inches
Row 3,15,15 inches
Row 4,10,10 inches
Row 5,12,15 inches
Row 6,7,10 inches
Row 7,13,15 inches
Row 8,6,10 inches
Row 9,9,10 inches
Row 10,10,10 inches
Row 11,15,15 inches
Row 12,11,15 inches
Row 13,7,10 inches
Row 14,6,10 inches
Row 15,8,10 inches
Row 16,12,15 inches
Row 17,7,10 inches
Row 18,9,10 inches
Row 19,6,10 inches
Row 20,13,15 inches
Row 21,14,15 inches
Row 22,7,10 inches
Row 23,13,15 inches
Row 24,14,15 inches
Row 25,11,15 inches
Row 26,13,15 inches
Row 27,7,10 inches
Row 28,15,15 inches
Row 29,12,15 inches
Row 30,6,10 inches
Row 31,8,10 inches
Row 32,10,10 inches
Row 33,11,15 inches
Row 34,14,15 inches
Row 35,11,15 inches
Row 36,8,10 inches
Row 37,7,10 inches
Row 38,11,15 inches
Row 39,14,15 inches
Row 40,10,10 inches
Row 41,14,15 inches
Row 42,5,5 inches
Row 43,6,10 inches
Row 44,7,10 inches
Row 45,7,10 inches
Row 46,13,15 inches
Row 47,9,10 inches
Row 48,12,15 inches
Row 49,12,15 inches
Row 50,11,15 inches
Row 51,6,10 inches
Row 52,7,10 inches
Row 53,6,10 inches
Row 54,7,10 inches
Row 55,12,15 inches
Row 56,11,15 inches
Row 57,13,15 inches
Row 58,5,5 inches
Row 59,14,15 inches
Row 60,10,10 inches
Row 61,11,15 inches
Row 62,15,15 inches
Row 63,11,15 inches
Row 64,9,10 inches
Row 65,13,15 inches
Row 66,5,5 inches
Row 67,13,15 inches
Row 68,5,5 inches
Row 69,9,10 inches
Row 70,12,15 inches
Row 71,11,15 inches
Row 72,9,10 inches
Row 73,8,10 inches
Row 74,12,15 inches
Row 75,12,15 inches
Row 76,5,5 inches
Row 77,14,15 inches
Row 78,8,10 inches
Row 79,13,15 inches
Row 80,11,15 inches
Row 81,14,15 inches
Row 82,6,10 inches
Row 83,12,15 inches
Row 84,7,10 inches
Row 85,7,10 inches
Row 86,13,15 inches
Row 87,8,10 inches
Row 88,13,15 inches
Row 89,5,5 inches
Row 90,14,15 inches
Row 91,14,15 inches
Row 92,13,15 inches
Row 93,12,15 inches
Row 94,12,15 inches
Row 95,9,10 inches
Row 96,7,10 inches
Row 97,12,15 inches
Row 98,8,10 inches
Row 99,5,5 inches
Row 100,13,15 inches
Row 101,11,15 inches
Row 102,11,15 inches
Row 103,6,10 inches
Row 104,13,15 inches
Row 105,13,15 inches
Row 106,13,15 inches
Row 107,15,15 inches
Row 108,14,15 inches
Row 109,13,15 inches
Row 110,12,15 inches
Row 111,15,15 inches
Row 112,10,10 inches
Row 113,15,15 inches
Row 114,12,15 inches
Row 115,7,10 inches
Row 116,10,10 inches
Row 117,6,10 inches
Row 118,6,10 inches
Row 119,13,15 inches
Row 120,10,10 inches
Row 121,13,15 inches
Row 122,13,15 inches
Row 123,13,15 inches
Row 124,9,10 inches
Row 125,14,15 inches
Row 126,15,15 inches
Row 127,9,10 inches
Row 128,15,15 inches
Row 129,10,10 inches
