Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,5,5 inches
Row 3,15,15 inches
Row 4,5,5 inches
Row 5,6,10 inches
Row 6,13,15 inches
Row 7,13,15 inches
Row 8,9,10 inches
Row 9,12,15 inches
Row 10,8,10 inches
Row 11,8,10 inches
Row 12,5,5 inches
Row 13,13,15 inches
Row 14,11,15 inches
Row 15,5,5 inches
Row 16,7,10 inches
Row 17,6,10 inches
Row 18,5,5 inches
Row 19,6,10 inches
Row 20,10,10 inches
Row 21,8,10 inches
Row 22,6,10 inches
Row 23,9,10 inches
Row 24,13,15 inches
Row 25,13,15 inches
Row 26,6,10 inches
Row 27,6,10 inches
Row 28,7,10 inches
Row 29,11,15 inches
Row 30,12,15 inches
Row 31,5,5 inches
Row 32,15,15 inches
Row 33,12,15 inches
Row 34,7,10 inches
Row 35,6,10 inches
Row 36,8,10 inches
Row 37,11,15 inches
Row 38,5,5 inches
Row 39,7,10 inches
Row 40,5,5 inches
Row 41,5,5 inches
Row 42,10,10 inches
Row 43,13,15 inches
Row 44,9,10 inches
Row 45,7,10 inches
Row 46,13,15 inches
Row 47,12,15 inches
Row 48,14,15 inches
Row 49,12,15 inches
Row 50,14,15 inches
Row 51,5,5 inches
Row 52,7,10 inches
Row 53,6,10 inches
Row 54,6,10 inches
Row 55,14,15 inches
Row 56,5,5 inches
Row 57,8,10 inches
Row 58,12,15 inches
Row 59,13,15 inches
Row 60,10,10 inches
Row 61,5,5 inches
Row 62,13,15 inches
Row 63,7,10 inches
Row 64,14,15 inches
Row 65,11,15 inches
Row 66,6,10 inches
Row 67,12,15 inches
Row 68,6,10 inches
Row 69,5,5 inches
Row 70,8,10 inches
Row 71,14,15 inches
Row 72,7,10 inches
Row 73,13,15 inches
Row 74,14,15 inches
Row 75,9,10 inches
Row 76,12,15 inches
Row 77,14,15 inches
Row 78,9,10 inches
Row 79,8,10 inches
Row 80,12,15 inches
Row 81,13,15 inches
Row 82,8,10 inches
Row 83,7,10 inches
Row 84,12,15 inches
Row 85,12,15 inches
Row 86,11,15 inches
Row 87,10,10 inches
Row 88,11,15 inches
Row 89,14,15 inches
Row 90,6,10 inches
Row 91,6,10 inches
Row 92,12,15 inches
Row 93,7,10 inches
Row 94,15,15 inches
Row 95,9,10 inches
Row 96,12,15 inches
Row 97,6,10 inches
Row 98,10,10 inches
Row 99,10,10 inches
Row 100,5,5 inches
Row 101,10,10 inches
Row 102,10,10 inches
Row 103,11,15 inches
Row 104,14,15 inches
Row 105,5,5 inches
Row 106,12,15 inches
Row 107,15,15 inches
Row 108,15,15 inches
Row 109,11,15 inches
Row 110,12,15 inches
Row 111,11,15 inches
Row 112,12,15 inches
Row 113,13,15 inches
Row 114,11,15 inches
Row 115,6,10 inches
Row 116,6,10 inches
Row 117,13,15 inches
Row 118,11,15 inches
Row 119,5,5 inches
Row 120,12,15 inches
Row 121,11,15 inches
Row 122,5,5 inches
Row 123,12,15 inches
Row 124,9,10 inches
Row 125,15,15 inches
Row 126,8,10 inches
Row 127,15,15 inches
Row 128,7,10 inches
Row 129,10,10 inches
Row 130,14,15 inches
Row 131,14,15 inches
Row 132,6,10 inches
Row 133,12,15 inches
Row 134,14,15 inches
Row 135,15,15 inches
Row 136,8,10 inches
Row 137,7,10 inches
Row 138,9,10 inches
Row 139,12,15 inches
Row 140,13,15 inches
Row 141,13,15 inches
Row 142,12,15 inches
Row 143,7,10 inches
Row 144,15,15 inches
Row 145,7,10 inches
Row 146,15,15 inches
Row 147,15,15 inches
Row 148,7,10 inches
Row 149,14,15 inches
Row 150,15,15 inches
Row 151,13,15 inches
Row 152,5,5 inches
Row 153,11,15 inches
Row 154,11,15 inches
Row 155,14,15 inches
Row 156,14,15 inches
Row 157,15,15 inches
Row 158,13,15 inches
