Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,6,10 inches
Row 3,7,10 inches
Row 4,9,10 inches
Row 5,13,15 inches
Row 6,14,15 inches
Row 7,15,15 inches
Row 8,12,15 inches
Row 9,6,10 inches
Row 10,15,15 inches
Row 11,5,5 inches
Row 12,13,15 inches
Row 13,5,5 inches
Row 14,15,15 inches
Row 15,7,10 inches
Row 16,6,10 inches
Row 17,14,15 inches
Row 18,10,10 inches
Row 19,8,10 inches
Row 20,13,15 inches
Row 21,6,10 inches
Row 22,13,15 inches
Row 23,14,15 inches
Row 24,15,15 inches
Row 25,10,10 inches
Row 26,7,10 inches
Row 27,15,15 inches
Row 28,9,10 inches
Row 29,8,10 inches
Row 30,8,10 inches
Row 31,5,5 inches
Row 32,15,15 inches
Row 33,5,5 inches
Row 34,10,10 inches
Row 35,9,10 inches
Row 36,11,15 inches
Row 37,6,10 inches
Row 38,5,5 inches
Row 39,8,10 inches
Row 40,11,15 inches
Row 41,9,10 inches
Row 42,12,15 inches
Row 43,7,10 inches
Row 44,10,10 inches
Row 45,9,10 inches
Row 46,5,5 inches
Row 47,8,10 inches
Row 48,13,15 inches
Row 49,15,15 inches
Row 50,15,15 inches
Row 51,13,15 inches
Row 52,15,15 inches
Row 53,15,15 inches
Row 54,7,10 inches
Row 55,14,15 inches
Row 56,13,15 inches
Row 57,14,15 inches
Row 58,9,10 inches
Row 59,13,15 inches
Row 60,12,15 inches
Row 61,9,10 inches
Row 62,13,15 inches
Row 63,15,15 inches
Row 64,15,15 inches
Row 65,15,15 inches
Row 66,7,10 inches
Row 67,10,10 inches
Row 68,7,10 inches
Row 69,9,10 inches
Row 70,15,15 inches
Row 71,6,10 inches
Row 72,14,15 inches
Row 73,14,15 inches
Row 74,14,15 inches
Row 75,14,15 inches
Row 76,8,10 inches
Row 77,15,15 inches
Row 78,11,15 inches
Row 79,11,15 inches
Row 80,13,15 inches
Row 81,12,15 inches
Row 82,11,15 inches
Row 83,13,15 inches
Row 84,11,15 inches
Row 85,8,10 inches
Row 86,14,15 inches
Row 87,13,15 inches
Row 88,14,15 inches
Row 89,8,10 inches
Row 90,6,10 inches
Row 91,14,15 inches
Row 92,15,15 inches
Row 93,5,5 inches
Row 94,14,15 inches
Row 95,11,15 inches
Row 96,15,15 inches
Row 97,5,5 inches
Row 98,15,15 inches
Row 99,8,10 inches
Row 100,14,15 inches
Row 101,12,15 inches
Row 102,5,5 inches
Row 103,11,15 inches
Row 104,5,5 inches
Row 105,9,10 inches
Row 106,13,15 inches
Row 107,8,10 inches
Row 108,15,15 inches
Row 109,15,15 inches
Row 110,10,10 inches
Row 111,9,10 inches
Row 112,15,15 inches
Row 113,9,10 inches
Row 114,15,15 inches
Row 115,9,10 inches
Row 116,15,15 inches
Row 117,8,10 inches
Row 118,7,10 inches
Row 119,11,15 inches
Row 120,14,15 inches
Row 121,11,15 inches
Row 122,9,10 inches
Row 123,15,15 inches
Row 124,6,10 inches
Row 125,7,10 inches
Row 126,9,10 inches
Row 127,9,10 inches
Row 128,13,15 inches
Row 129,13,15 inches
Row 130,11,15 inches
Row 131,8,10 inches
Row 132,13,15 inches
Row 133,15,15 inches
Row 134,12,15 inches
Row 135,10,10 inches
Row 136,8,10 inches
Row 137,14,15 inches
Row 138,13,15 inches
Row 139,10,10 inches
Row 140,10,10 inches
Row 141,12,15 inches
Row 142,13,15 inches
Row 143,13,15 inches
Row 144,10,10 inches
Row 145,8,10 inches
Row 146,8,10 inches
Row 147,15,15 inches
Row 148,8,10 inches
Row 149,13,15 inches
Row 150,10,10 inches
Row 151,13,15 inches
Row 152,10,10 inches
Row 153,10,10 inches
Row 154,11,15 inches
Row 155,15,15 inches
Row 156,13,15 inches
Row 157,15,15 inches
Row 158,13,15 inches
Row 159,13,15 inches
Row 160,9,10 inches
Row 161,8,10 inches
Row 162,10,10 inches
Row 163,11,15 inches
Row 164,14,15 inches
Row 165,11,15 inches
Row 166,13,15 inches
Row 167,9,10 inches
Row 168,15,15 inches
Row 169,10,10 inches
Row 170,12,15 inches
Row 171,5,5 inches
Row 172,13,15 inches
Row 173,7,10 inches
Row 174,9,10 inches
Row 175,11,15 inches
Row 176,12,15 inches
Row 177,15,15 inches
Row 178,11,15 inches
Row 179,12,15 inches
Row 180,14,15 inches
Row 181,9,10 inches
Row 182,7,10 inches
Row 183,14,15 inches
Row 184,7,10 inches
Row 185,6,10 inches
Row 186,11,15 inches
Row 187,13,15 inches
Row 188,10,10 inches
Row 189,13,15 inches
Row 190,5,5 inches
Row 191,9,10 inches
Row 192,10,10 inches
Row 193,12,15 inches
Row 194,6,10 inches
Row 195,8,10 inches
Row 196,12,15 inches
