Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,5,5 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,14,15 inches,15 inches
Row 10,5,5 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,11,15 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,15,15 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,6,10 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,12,15 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,5,5 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,9,10 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,7,10 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,15,15 inches,15 inches
Row 57,12,15 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,13,15 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,7,10 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,5,5 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,8,10 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,14,15 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,10,10 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,12,15 inches,15 inches
Row 102,14,15 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,11,15 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,5,5 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,15,15 inches,15 inches
Row 114,5,5 inches,15 inches
