Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,5,5 inches,15 inches
Row 5,6,10 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,11,15 inches,15 inches
Row 18,7,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,12,15 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,10,10 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,8,10 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,5,5 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,11,15 inches,15 inches
Row 78,8,10 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,11,15 inches,15 inches
Row 84,12,15 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,6,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,13,15 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,6,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,13,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,10,10 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,10,10 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,12,15 inches,15 inches
Row 115,9,10 inches,15 inches
Row 116,8,10 inches,15 inches
Row 117,7,10 inches,15 inches
Row 118,8,10 inches,15 inches
Row 119,7,10 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,5,5 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,11,15 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,8,10 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,6,10 inches,15 inches
Row 130,9,10 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,9,10 inches,15 inches
Row 133,7,10 inches,15 inches
Row 134,7,10 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,7,10 inches,15 inches
Row 137,8,10 inches,15 inches
Row 138,5,5 inches,15 inches
Row 139,9,10 inches,15 inches
Row 140,13,15 inches,15 inches
Row 141,10,10 inches,15 inches
Row 142,7,10 inches,15 inches
Row 143,7,10 inches,15 inches
Row 144,10,10 inches,15 inches
Row 145,5,5 inches,15 inches
Row 146,5,5 inches,15 inches
Row 147,13,15 inches,15 inches
Row 148,12,15 inches,15 inches
Row 149,6,10 inches,15 inches
Row 150,6,10 inches,15 inches
Row 151,10,10 inches,15 inches
Row 152,5,5 inches,15 inches
Row 153,9,10 inches,15 inches
Row 154,5,5 inches,15 inches
Row 155,14,15 inches,15 inches
Row 156,15,15 inches,15 inches
Row 157,14,15 inches,15 inches
Row 158,13,15 inches,15 inches
Row 159,10,10 inches,15 inches
Row 160,11,15 inches,15 inches
Row 161,12,15 inches,15 inches
Row 162,9,10 inches,15 inches
Row 163,14,15 inches,15 inches
Row 164,10,10 inches,15 inches
