Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,6,10 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,5,5 inches,15 inches
Row 5,5,5 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,8,10 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,5,5 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,6,10 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,7,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,6,10 inches,15 inches
