Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,8,10 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,15,15 inches,15 inches
Row 16,10,10 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,6,10 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,7,10 inches,15 inches
Row 30,5,5 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,10,10 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,7,10 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,7,10 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,9,10 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,12,15 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,8,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,5,5 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,9,10 inches,15 inches
Row 98,11,15 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,15,15 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,5,5 inches,15 inches
Row 111,12,15 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,15,15 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,11,15 inches,15 inches
Row 118,6,10 inches,15 inches
