ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W45,2023-01,48231,41582.799999999996,0.8744384060216542,41582.799999999996
W45,2023-02,41756,38686.9,0.9266709321614045,38686.9
W45,2023-03,46326,56870.0,1.2103659067025963,56870.0
W45,2023-04,45071,58126.0,1.2431374621962843,58126.0
W45,2023-05,47838,64971.0,1.3085513810234577,64971.0
W45,2023-06,43636,90385.5,2.1151619304255473,90385.5
W45,2023-07,45295,92556.0,2.0184015362462864,92556.0
W45,2023-08,46880,89245.5,1.9915182771981264,89245.5
W45,2023-09,42926,64552.0,1.4775783001000724,64552.0
W45,2023-10,46201,59814.0,1.357246570188162,59814.00000000001
W45,2023-11,46045,63368.0,1.3356787076206507,63368.00000000001
W45,2023-12,46436,44313.5,0.9163888261354333,44313.5
