ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W7,2023-01,47962,43463.0,0.9180606600407201,43463.0
W7,2023-02,42352,43547.7,1.0228520448331726,43547.7
W7,2023-03,45147,66905.0,1.427738629143945,66905.0
W7,2023-04,45247,58669.0,1.356015950114438,58669.00000000001
W7,2023-05,47710,70595.0,1.4840574894402454,70595.0
W7,2023-06,44621,92272.5,2.0145421415500135,92272.5
W7,2023-07,49920,90307.5,1.8091536598598834,90307.5
W7,2023-08,48848,89889.0,1.8732310270414883,89889.0
W7,2023-09,43786,65191.0,1.4257630540787345,65191.0
W7,2023-10,43474,56611.0,1.2728429812616189,56611.0
W7,2023-11,45570,61559.0,1.3923337473191308,61559.00000000001
W7,2023-12,45892,44861.6,0.973604335287318,44861.6
