ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W76,2023-01,45763,40908.0,0.9085797838688019,40908.0
W76,2023-02,42824,37961.0,0.9102314595828833,37961.0
W76,2023-03,46762,62575.0,1.3153004445955265,62574.99999999999
W76,2023-04,47700,65494.0,1.431306694563192,65494.00000000001
W76,2023-05,46840,63401.0,1.4129146088281617,63401.00000000001
W76,2023-06,47240,98107.5,1.981399845602891,98107.5
W76,2023-07,43891,96220.5,2.0859157483782975,96220.50000000001
W76,2023-08,46714,97726.5,2.0763411283844406,97726.5
W76,2023-09,43259,65616.0,1.5305665382667333,65616.0
W76,2023-10,44453,64166.0,1.4113986368186828,64166.0
W76,2023-11,45158,60381.0,1.3049363605658137,60381.00000000001
W76,2023-12,47975,45831.1,0.9723485890209168,45831.1
