ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W79,2023-01,48631,47103.0,1.06358344273301,47103.0
W79,2023-02,42133,37173.5,1.0106703668657455,37173.5
W79,2023-03,44215,60973.0,1.5609743150583975,60973.0
W79,2023-04,46312,58904.0,1.380423104561523,58904.00000000001
W79,2023-05,45957,61927.0,1.4177369185209712,61927.0
W79,2023-06,47878,92880.0,2.163141300860354,92880.0
W79,2023-07,42595,89884.5,2.398876844079273,89884.5
W79,2023-08,48919,93471.0,2.136471919296367,93471.0
W79,2023-09,45987,64147.0,1.5228872093691888,64147.0
W79,2023-10,45992,63551.0,1.4627133414903843,63551.0
W79,2023-11,46941,56201.0,1.3710945988032635,56201.0
W79,2023-12,46581,45947.299999999996,1.0607260019728586,45947.299999999996
