ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W58,2023-01,47209,45456.6,0.9827272211883972,45456.6
W58,2023-02,43271,38673.6,0.8842521838555011,38673.6
W58,2023-03,46440,57676.0,1.1945995463151662,57676.0
W58,2023-04,46203,65916.0,1.464247503310162,65916.0
W58,2023-05,43812,60557.0,1.3361928296873822,60557.0
W58,2023-06,46889,92583.0,1.9257232947782188,92583.0
W58,2023-07,46491,91294.5,2.0192640557333674,91294.5
W58,2023-08,48551,97713.0,2.061315978829973,97713.0
W58,2023-09,43876,58506.0,1.3006614879706295,58506.0
W58,2023-10,45805,58752.0,1.3392152669404602,58752.0
W58,2023-11,47346,61543.0,1.2628475448969831,61543.0
W58,2023-12,48143,40828.2,0.8899231591653917,40828.2
