ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W81,2023-01,48915,43095.5,0.8435385758494799,43095.5
W81,2023-02,41778,39355.399999999994,0.9426688955998481,39355.399999999994
W81,2023-03,46064,56335.0,1.270020252522833,56335.0
W81,2023-04,46570,61108.0,1.252124733947784,61108.0
W81,2023-05,46863,62499.0,1.2952870784052706,62499.0
W81,2023-06,43079,88306.5,2.0894887315611577,88306.5
W81,2023-07,46604,92731.5,2.054615065522336,92731.5
W81,2023-08,45386,101275.5,2.3000199203048037,101275.50000000001
W81,2023-09,44439,60011.0,1.388908884511016,60011.0
W81,2023-10,45412,66590.0,1.4120681069676746,66590.0
W81,2023-11,44354,64752.0,1.444888686300014,64751.99999999999
W81,2023-12,46582,41807.5,0.9410093222518102,41807.5
