ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W35,2023-01,44557,41965.0,0.983660877448022,41965.0
W35,2023-02,43196,39469.5,0.8835511475331024,39469.5
W35,2023-03,46200,68972.0,1.4196823532792306,68972.0
W35,2023-04,45161,57973.0,1.249951795542544,57973.0
W35,2023-05,48719,60683.0,1.2125674826837367,60683.0
W35,2023-06,44130,93402.0,2.100011634805104,93402.00000000001
W35,2023-07,44973,88843.5,2.0585326840434783,88843.5
W35,2023-08,44630,94603.5,2.200105804098398,94603.5
W35,2023-09,44073,62488.0,1.4117178929315952,62487.99999999999
W35,2023-10,47808,63923.0,1.325164103553362,63923.0
W35,2023-11,43987,64104.0,1.465356360923418,64104.0
W35,2023-12,46305,46270.7,0.9736236638629564,46270.7
