ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W72,2023-01,45433,40075.7,0.9030806792080186,40075.7
W72,2023-02,39409,41047.299999999996,1.0913554384371205,41047.299999999996
W72,2023-03,45236,62770.0,1.327664658139634,62770.0
W72,2023-04,47299,56417.0,1.133870618258493,56417.0
W72,2023-05,46361,63562.0,1.4165103397405732,63562.00000000001
W72,2023-06,44979,95701.5,2.0430658441839578,95701.5
W72,2023-07,47869,85735.5,1.7161111304601973,85735.5
W72,2023-08,44824,86002.5,1.997400784640737,86002.5
W72,2023-09,41810,60570.0,1.387787606704056,60569.99999999999
W72,2023-10,45495,62061.0,1.3114749965337238,62060.99999999999
W72,2023-11,44040,66665.0,1.52426913955916,66665.0
W72,2023-12,47486,41867.0,0.9043129321955625,41867.0
