ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W28,2023-01,46322,46654.299999999996,1.0484901479299404,46654.29999999999
W28,2023-02,40133,41519.799999999996,1.0142892051002244,41519.799999999996
W28,2023-03,46023,64740.0,1.3996158944043913,64740.0
W28,2023-04,46211,61859.0,1.344478807558097,61859.0
W28,2023-05,46596,62685.0,1.2915068574201227,62685.0
W28,2023-06,44759,91489.5,2.1323828941888685,91489.5
W28,2023-07,48329,92547.0,1.8909116623577695,92547.0
W28,2023-08,44576,102897.0,2.211578963500602,102897.0
W28,2023-09,43682,57516.0,1.3018576052953397,57516.00000000001
W28,2023-10,48878,63772.0,1.3177914743508083,63772.00000000001
W28,2023-11,43710,64570.0,1.4792531526412793,64570.0
W28,2023-12,48015,44290.399999999994,0.9403735121251702,44290.399999999994
