ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W13,2023-01,48330,40674.2,0.9218250602874458,40674.2
W13,2023-02,40495,38099.6,1.0323843240601849,38099.6
W13,2023-03,43827,58482.0,1.509360580196253,58482.0
W13,2023-04,46638,62252.0,1.5049997699781887,62252.0
W13,2023-05,48919,60890.0,1.363269281324977,60890.00000000001
W13,2023-06,44008,92769.0,2.3989568617964885,92769.00000000001
W13,2023-07,50072,96813.0,2.0447784272813023,96813.0
W13,2023-08,44957,86254.5,2.0588282983785633,86254.5
W13,2023-09,43131,61854.0,1.6292442136533238,61854.0
W13,2023-10,46589,56680.0,1.3219282927735376,56680.0
W13,2023-11,43893,57823.0,1.5188269140900599,57823.0
W13,2023-12,44476,44553.6,1.0982006215133249,44553.6
