ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W38,2023-01,46506,43169.0,0.9655615409119601,43169.0
W38,2023-02,40788,38764.6,0.9933573523202971,38764.6
W38,2023-03,44995,59814.0,1.3748258364796988,59814.0
W38,2023-04,43832,62361.0,1.4360282003617033,62361.0
W38,2023-05,48002,63571.0,1.312401204827109,63571.0
W38,2023-06,44706,84490.5,1.8883431684469343,84490.5
W38,2023-07,48004,97846.5,2.11424839006991,97846.5
W38,2023-08,47174,92358.0,1.918933207575139,92358.0
W38,2023-09,45515,59401.0,1.2606169480513134,59401.0
W38,2023-10,46866,58135.0,1.1958968660568603,58135.0
W38,2023-11,44860,63301.0,1.4572204320142585,63301.0
W38,2023-12,46603,43514.799999999996,0.9581496842338839,43514.799999999996
