ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W67,2023-01,47551,42480.899999999994,0.8861929748924324,42480.899999999994
W67,2023-02,43898,39655.7,0.9319611959515632,39655.7
W67,2023-03,47739,63437.0,1.2999482071010435,63437.0
W67,2023-04,44668,61762.0,1.354910265412408,61762.0
W67,2023-05,45119,61604.0,1.3784090465793815,61604.00000000001
W67,2023-06,43159,89382.0,2.1741251738132057,89382.0
W67,2023-07,48356,87687.0,1.8165499061447221,87687.0
W67,2023-08,47666,98125.5,2.1484244599933073,98125.50000000001
W67,2023-09,47614,58762.0,1.2694598487998314,58762.0
W67,2023-10,47326,59633.0,1.2973276352265795,59633.0
W67,2023-11,45235,58664.0,1.2885667222333368,58664.00000000001
W67,2023-12,44345,46172.0,1.0293864669635326,46172.0
