ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W83,2023-01,45644,38801.0,0.9199517234440396,38801.0
W83,2023-02,40114,38297.0,1.0004665093408334,38297.0
W83,2023-03,47098,66666.0,1.4989029578658943,66666.0
W83,2023-04,46040,56702.0,1.3486100895053346,56702.0
W83,2023-05,47662,62543.0,1.500917694294144,62542.99999999999
W83,2023-06,43400,86203.5,2.182823532487182,86203.5
W83,2023-07,49024,94855.5,2.1183798829477865,94855.5
W83,2023-08,45183,85978.5,2.1533779597613245,85978.5
W83,2023-09,45387,59998.0,1.4203522943829814,59997.99999999999
W83,2023-10,48658,61107.0,1.3254931412404367,61107.0
W83,2023-11,44709,61547.0,1.4702958524463703,61546.99999999999
W83,2023-12,45647,41965.7,1.0407470543222528,41965.7
