ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W82,2023-01,45944,42875.7,0.9717128828417548,42875.7
W82,2023-02,43980,38605.7,0.898602139872977,38605.7
W82,2023-03,48264,64305.0,1.286288495362088,64304.99999999999
W82,2023-04,46682,61875.0,1.3400731716755292,61875.0
W82,2023-05,48028,66910.0,1.3271572057129815,66910.0
W82,2023-06,44748,82348.5,1.8786194434622712,82348.5
W82,2023-07,48244,86322.0,1.8310712538145144,86322.0
W82,2023-08,45997,95877.0,2.1447288044623836,95876.99999999999
W82,2023-09,44664,66071.0,1.4308467733542078,66071.0
W82,2023-10,43772,57114.0,1.3215408643134363,57114.0
W82,2023-11,44294,63699.0,1.3919119789742105,63699.00000000001
W82,2023-12,46370,42233.1,0.9514652094819569,42233.1
