ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W19,2023-01,45627,47871.6,1.1536166771948384,47871.6
W19,2023-02,39846,40398.399999999994,1.0965953927393752,40398.399999999994
W19,2023-03,44584,58091.0,1.371791167725528,58091.0
W19,2023-04,44602,56960.0,1.3471166706661204,56960.0
W19,2023-05,44013,57367.0,1.424256842511773,57366.99999999999
W19,2023-06,44757,93306.0,2.26012712412117,93306.0
W19,2023-07,47494,90321.0,2.0952837050202255,90321.0
W19,2023-08,47777,98628.0,2.2264577869124222,98628.0
W19,2023-09,46364,60179.0,1.4545942229597513,60179.0
W19,2023-10,42897,63244.0,1.6807789697169653,63244.0
W19,2023-11,46584,59501.0,1.376752478223442,59501.00000000001
W19,2023-12,45626,45384.5,1.0605846578247924,45384.5
