ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W6,2023-01,49285,41880.299999999996,0.8533719227238332,41880.299999999996
W6,2023-02,41474,40609.1,1.0145658416125443,40609.1
W6,2023-03,48108,62141.0,1.303360010652391,62141.0
W6,2023-04,44604,67278.0,1.4670536405758163,67278.0
W6,2023-05,46987,59218.0,1.245716691479123,59218.0
W6,2023-06,45375,93207.0,2.0439033567508194,93207.0
W6,2023-07,46420,91399.5,1.9845754095347246,91399.5
W6,2023-08,48922,97758.0,2.050066713493978,97758.0
W6,2023-09,45431,59520.0,1.2575663263453822,59520.00000000001
W6,2023-10,48186,67164.0,1.4481604390187852,67164.0
W6,2023-11,46113,62867.0,1.2968368444896485,62867.0
W6,2023-12,48464,44504.6,0.9063691216856715,44504.6
