ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W40,2023-01,45291,44914.799999999996,0.9707259648007587,44914.799999999996
W40,2023-02,41870,37592.1,0.9260795834062017,37592.1
W40,2023-03,46251,64554.0,1.3664286905829959,64554.0
W40,2023-04,45101,61324.0,1.4265216653586443,61324.0
W40,2023-05,48219,58402.0,1.2495005117994924,58402.0
W40,2023-06,43627,87801.0,2.0543949755929503,87801.0
W40,2023-07,45045,93033.0,1.9747382558773199,93032.99999999999
W40,2023-08,45854,90541.5,2.054394093307641,90541.5
W40,2023-09,42019,59625.0,1.4601598029572371,59625.0
W40,2023-10,48700,61025.0,1.2191247545457542,61025.0
W40,2023-11,46655,61820.0,1.3107679403485764,61820.0
W40,2023-12,47819,43452.5,0.8876627752498605,43452.5
