ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W34,2023-01,47574,44223.899999999994,0.9003832948705031,44223.899999999994
W34,2023-02,40756,38410.399999999994,0.8957777092726593,38410.399999999994
W34,2023-03,46769,61110.0,1.3078255634030993,61110.00000000001
W34,2023-04,42082,57514.0,1.3743004148964715,57514.0
W34,2023-05,44909,57685.0,1.3262243118489982,57685.0
W34,2023-06,46227,92787.0,2.00812227295708,92787.0
W34,2023-07,46011,90508.5,2.0490294180418633,90508.5
W34,2023-08,47033,92425.5,1.9902901778833018,92425.5
W34,2023-09,41874,56445.0,1.3938488775048694,56445.0
W34,2023-10,46791,66785.0,1.377106348142026,66785.0
W34,2023-11,40536,60038.0,1.5337321654605545,60038.0
W34,2023-12,46079,44079.7,0.9733659336372935,44079.7
