ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W26,2023-01,47110,41612.899999999994,0.925837623203337,41612.899999999994
W26,2023-02,40332,40917.799999999996,0.9980643953443397,40917.799999999996
W26,2023-03,47143,61960.0,1.3409834845690713,61960.00000000001
W26,2023-04,44551,64686.0,1.4116772661293944,64686.0
W26,2023-05,45026,58697.0,1.2724940400063627,58696.99999999999
W26,2023-06,43853,91050.0,2.078725943815929,91050.0
W26,2023-07,46385,94578.0,2.0021986484301006,94578.0
W26,2023-08,46107,91405.5,1.9165718499438924,91405.5
W26,2023-09,45506,59112.0,1.2681918956972553,59111.99999999999
W26,2023-10,46001,66168.0,1.371625398937017,66168.0
W26,2023-11,45733,57032.0,1.2725574267598978,57032.0
W26,2023-12,45620,42814.1,0.9377542344764134,42814.1
