ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W32,2023-01,51073,41678.7,0.8516161674099704,41678.7
W32,2023-02,46204,38031.7,0.8367627344692049,38031.7
W32,2023-03,45898,66576.0,1.4164467409793933,66576.0
W32,2023-04,45132,63325.0,1.4130067696456892,63325.00000000001
W32,2023-05,46188,63499.0,1.366865110611741,63499.0
W32,2023-06,45365,91281.0,2.0234982799670407,91281.0
W32,2023-07,46961,91246.5,1.9464489564260756,91246.5
W32,2023-08,47078,92106.0,2.026648023325657,92106.0
W32,2023-09,43331,61990.0,1.4523322526795883,61990.0
W32,2023-10,49435,62173.0,1.2185277249895763,62173.0
W32,2023-11,46724,59636.0,1.2205720157199973,59635.99999999999
W32,2023-12,46474,40347.299999999996,0.8616027953071888,40347.299999999996
