ward_id,date,num_people,water_distributed_l,per_capita_usage_l,total
W24,2023-01,48384,43374.799999999996,0.8676260010419721,43374.799999999996
W24,2023-02,42581,38255.0,0.9347553461821769,38255.0
W24,2023-03,49017,60273.0,1.2100424572931614,60272.99999999999
W24,2023-04,45321,59069.0,1.2873306586669868,59068.99999999999
W24,2023-05,44792,59990.0,1.393729739745727,59990.0
W24,2023-06,46026,84090.0,1.8325129662882278,84090.0
W24,2023-07,48252,90217.5,1.8019872276444726,90217.5
W24,2023-08,47194,95355.0,1.9940328221257737,95355.0
W24,2023-09,45562,62502.0,1.4022684135609391,62502.0
W24,2023-10,46370,59299.0,1.2371564549671024,59299.0
W24,2023-11,46278,56286.0,1.2272327092294704,56286.0
W24,2023-12,44560,44774.799999999996,1.0244420113280064,44774.799999999996
